,infoDayweek,infoDate,infoMonth,sunUp,sunDown,tempMax,tempMin,maxTemp,maxYear,minTemp,minYear,dayInfo,dayHistory,city
162,Понедельник,12,июня,04:53,20:45,+28°,+14°,34.1°, 1999,10.0°, 1982 ,"  Облака в Херсоне уже с утра заняли свое место под солнцем, и пасмурная погода держалась до самого вечера. Без осадков.  "," Народный прогноз погоды: 12 июня отмечается день памяти преподобного Исаакия-исповедника. В народе этот день считается змеиным. По народному поверью, в этот день змеи «ходят по лесам станицами» и убивать их очень опасно. Каждому встречному они готовы за это мстить без милосердия. С древних времен до нас дошла традиция в день Исаакия сажать бобы. Наши предки 12 июня наблюдила за пауками: если пауки усиленно работают в этот день, значит погода будет меняться. В это время цветут шиповник и жасмин.",herson
163,Вторник,13,июня,04:53,20:45,+27°,+20°,34.9°, 1948,6.1°, 1984 ,"  В Херсоне на протяжении всего дня стояла облачная погода. Весь день прошел без осадков, только вечером начался дождь c грозой.  "," Народный прогноз погоды: 13 июня почитается память мученика Ермия. В народе Ермия называли Распрягальником. Это был обрядовый народный праздник. Считалось, что в этот день следует окончить сев. Наши предки прислушивались к кукушке, если она в этот день кукует - хорошая погода будет. Также обращали внимание на росу - чем обильнее она вечером, тем назавтра жарче.",herson
164,Среда,14,июня,04:53,20:46,+24°,+17°,33.1°, 1999,5.5°, 1984 ,  На протяжении всего дня небо в Херсоне было покрыто облаками. Без осадков.  ," Народный прогноз погоды: В этот день почитается память мучеников Иустина Философа и Харитона. В народе заметили, если в этот день долго кукует кукушка - предполагается теплая погода без холодного утра. Утро этого дня имело для крестьян большое значение - по нему определяли урожай: красное утро на Устина - красный налив ржи; дождь, пасмурно - урожай на лен и коноплю. Для этого дня существует красивая семейная традиция: вечер этого дня следует провести наедине с любимыми, тогда в семье будет счастье.",herson
165,Четверг,15,июня,04:53,20:46,+21°,+13°,34.3°, 1947,8.4°, 1981 ,"  Ясным небо в Херсоне было недолго, потом его затянули облака, которые продержались до вечера. Без осадков.  "," Народный прогноз погоды: 15 июня отмечается день святителя Никифора, исповедника, патриарха Константинопольского. Погоду в этот день нашим предкам предсказывало солнце: если оно по вечеру не сядет в облако, то следующий день будет хороший; если сядет в облако, то ненастный или пасмурный.",herson
166,Пятница,16,июня,04:53,20:47,+24°,+13°,35.3°, 1947,8.4°, 1958 ,"  Ясным небо в Херсоне было недолго, потом его затянули облака, которые продержались до вечера. Без осадков.  "," Народный прогноз погоды: 16 июня почитается память мученика Лукиана. В народе этот день называли Лука Ветреник, поскольку ветер в этот день являлся главным персонажем. На Луку более всего боялись северо-восточного ветра, который будто бы приносит с собой беспрерывные дожди, вредные при наливании ржи. Наши предки внимательно следили за направлением ветра: с северной стороны - будет день ясный; холодноватый ветер - может быть градовый дождь; с юга или запада - к ненастью; с юго-запада - ненастье надолго.",herson
167,Суббота,17,июня,04:53,20:47,+25°,+16°,33.6°, 1999,7.0°, 1973 ,  На протяжении всего дня небо в Херсоне было покрыто облаками. Без осадков.  ," Народный прогноз погоды: В этот день почитается память святителя Митрофана Константинопольского. На Митрофана наши предки следили за вечерней зарей: красная заря - к ветру; светлая и желтая - к дождю. В это время зацветают поздние сорта рябины, яблони.",herson
168,Воскресенье,18,июня,04:53,20:47,+25°,+15°,37.0°, 1954,8.0°, 1973 ,  На протяжении всего дня небо в Херсоне было покрыто облаками. Без осадков.  ," Народный прогноз погоды: 18 июня отмечается день священномученика Дорофея, епископа Тирского. В народе говорили: ""День Дорофея - утро вечера мудренее"". Если в этот день солнце парит и тишина в воздухе, можно готовится к грозе. С Дорофея начинаются самые короткие ночи в году - ""воробьиные"".",herson
169,Понедельник,19,июня,04:53,20:48,+28°,+13°,34.9°, 1954,8.4°, 1958 ,"  В Херсоне на протяжении дня стояла пасмурная погода, утром было небольшое прояснение, но безоблачным небо оставалось недолго. Без осадков.  "," Народный прогноз погоды: В этот день почитается память преподобного Илариона Нового. В сельских жителей начинается разгар прополки. По этому поводу есть пословица: «Пришел Илларион - дурную траву из поля вон». Наши предки в этот день понаблюдали за насекомыми: если жуки летают вечером, можно расчитывать на хорошую погоду.",herson
170,Вторник,20,июня,04:53,20:48,+30°,+17°,36.5°, 1954,9.5°, 1978 ,"  Погода в Херсоне порадовала нас безоблачным утром, но со второй половины дня и до позднего вечера оставалась пасмурной. Без осадков.  "," Народный прогноз погоды: 20 июня отмечается день памяти священномученика Феодота (Федота) Анкирского. В народе святого Федота называли Урожайником. «Святой Федот тепло дает - рожь в золото ведет». Для наших предков погода этого дня имела большое значение: если она теплая, ясная, то урожай ржи будет хороший, налив полный, зерно крупное; если будет дождь - зерно будет плохое, тощее. В прежние времена прислушивались к лесу: перед грозой он притихает. Следили и за самим громом: если долго гремит - будет град.",herson
171,Среда,21,июня,04:54,20:48,+32°,+19°,36.5°, 1954,9.8°, 1978 ,"  Небо днем затянуло облаками, и вечером погода оставалась пасмурной. Утром и днем осадков не наблюдалось, а вечером шел дождь.  "," Народный прогноз погоды: 21 июня отмечается день памяти великомученика Феодора Стратилата. В народе святого называли Колодезником, поскольку это был день копателей коледезей. Наши предки говорили, что «Стратилат грозами богат» - с этого дня наступает пора летних гроз. Приметили в старину, если во время грозы слышатся раскаты грома, то стоит ждать затяжного ненастья. Также в этот день обращали внимание на росы: если много росы, то урожай будет хорошим. 21-22 июня - день летнего солнцестояния.",herson
172,Четверг,22,июня,04:54,20:48,+28°,+14°,36.7°, 1975,10.0°," 1994, 2000 ",  В этот день в Херсоне с утра и до самого вечера сохранялась пасмурная погода. Без осадков.  ," Народный прогноз погоды: В этот день почитается память святителя Кирилла Александрийского. В прежние времена день 22 июня имел еще и такое название - Кирилл Конец Весны Начало Лету. Это второй день летнего солнцестояния, и это самый длинный день в году. По этому поводу наши предки говорили, что «На Кириллу солнышко отдает земле всю свою силу». По солнцу и о предстоящей погоде судили: если оно светит днем как бы сквозь оболочку - надо вскоре ожидать дождя.",herson
173,Пятница,23,июня,04:54,20:48,+28°,+17°,35.8°, 1951,8.2°, 1983 ,"  На протяжении всего дня небо в Херсоне было покрыто облаками. Утро и день прошли без осадков, только ближе к вечеру начался дождь c грозой.  "," Народный прогноз погоды: 23 июня почитается память священномученика Тимофея Прусского. В народе день Тимофея назывался мышиный писк. По преданию, в этот день по земле ходят-бродят призраки. Старые люди верили и видели в эту пору несметные «стада мышей» на гумнах, что не предвещало ничего хорошего. Погоду в этот день предсказывал дым от костра: если он поднимается столбом - к ясной погоде, стелется по земле - к ненастью. А если на Тимофея стоит засуха, то в этот день добра не жди.",herson
174,Суббота,24,июня,04:55,20:49,+27°,+19°,35.1°, 1954,7.2°, 1983 ,  В Херсоне на протяжении всего дня стояла облачная погода. Без осадков.  ," Народный прогноз погоды: 24 июня отмечается день памяти апостолов Варфоломея и Варнавы. В прежние времена в этот день нельзя было рвать траву, поскольку люди верили, что по ней катается всякая нечистая сила. Солнечную погоду 24 июня предсказывал туман, который утром стелется по воде, и мокрица, которая остается раскрытой весь день. Наши предки заметили, если во время восхода солнца стоит духота, то хорошей погоды не ждать. Дождь предвещала чистая вода в водоемах и сильный запах травы и жимолости утром.",herson
175,Воскресенье,25,июня,04:55,20:49,+29°,+18°,34.1°, 1996,10.4°, 1977 ,"  Небо в Херсоне было ясным весь день, но к вечеру все же покрылось облаками. Без осадков.  "," Народный прогноз погоды: 25 июня отмечается день памяти преподобных Петра Афонского и Онуфрия Великого. В народе этот день часто называли Петр Поворот, так как с Петра Афонского солнце на зиму, а лето на жары поворачивает. В прежние времена принято было сеять в этот день до обеда какое-нибудь белое зерно, а после обеда - чёрное (гречку). Исполнение этого правила гарантировало удачу. В этот день выпадают большие росы. Наши предки приметили, если дождь идет маленькими каплями - будет идти долго.",herson
176,Понедельник,26,июня,04:55,20:49,+30°,+19°,34.5°, 1996,9.3°, 1986 ,"  Утро в Херсоне было безоблачным, и до конца дня небо оставалось ясным. Без осадков.  "," Народный прогноз погоды: В этот день почитается память мученицы Акелины (Акулины). В народе этот день называли: Акулина Гречишница (в это время сеют гречу), Акулина - Кривые огурцы (в это время еще можно сеять огурцы, но красивыми они уже не будут). С Акулины лютуют мошкара, комары, оводы, слепни, мухи. «Мошкара толчется кругами - к хорошей погоде». Наши предки вечером 26 июня следили за луной: если она в белом кругу, то будет дождь. Конец «воробьиным ночам». В это время зацветает барбарис.",herson
177,Вторник,27,июня,04:56,20:49,+30°,+19°,34.5°, 1947,10.4°, 1973 ,"  Днем облака в Херсоне появились на небе лишь только для того, чтобы к вечеру бесследно исчезнуть. Без осадков.  "," Народный прогноз погоды: 27 июня отмечается день памяти святого пророка Елисея. Наши предки боялись дождя в этот день, поскольку он обещал еще семь недель непогоды. Предсказывать погоду в этот день могла и рыба: если она играет в реке - ночью может быть гроза.",herson
178,Среда,28,июня,04:56,20:48,+32°,+20°,36.3°, 1947,10.0°, 1993 ,"  Уже утром небо в Херсоне затянуло облаками, которые так и не исчезли до конца дня. Без осадков.  "," Народный прогноз погоды: В этот день почитается память мучеников Вита (Фита) и Модеста. Святому Модесту молятся на случай падежа скота. В народе говорили, что на Вита соловей замолкает. Наши предки заметили, что «Дождь на Фита - плохо для жита». По примете, день 28 июня желателен солнечный, так как в случае дождливой и ненастной погоды в доме будет разлад и склоки. В прежние времена приметили, если во время восхода солнца стоит духота - к ненастью.",herson
179,Четверг,29,июня,04:57,20:48,+32°,+20°,33.9°," 1968, 1979",10.5°, 1962 ,"  В Херсоне день был облачным, как и утро, и только вечер порадовал нас ясным небом. Без осадков.  "," Народный прогноз погоды: 29 июня отмечается день памяти святителя Тихона Амафунтского. В народе говорили: «На Тихона солнце идет тише». Это считается самый тихий день в году. С Тихона кончается молодое лето, наступает зрелое. В этот день устраивали пир для тружеников, которые унавоживали поля. Эти люди были очень нужны, потому что: ""Где лишняя навоза колыжка, там лишняя хлеба коврижка"". Наши предки приметили, если пчелы утром играют - будет ясный день, толкутся - к ненастью.",herson
180,Пятница,30,июня,04:57,20:48,+32°,+21°,35.1°, 1963,10.3°, 1962 ,"  День в Херсоне был облачным, но вечером погода прояснилась. Без осадков.  "," Народный прогноз погоды: 30 июня почитается память священномучеников Мануила и Исмаила. В прежние времена говорили: «На Мануила солнце застаивается (медлит в зените)». Эту народную примету подтверждают данные астрономов: действительно, к этому времени Земля сбавляет скорость движения вокруг Солнца. На ночном небе в это время видны зарницы. Наши предки в этот день прислушивались к деревьям: если сосна звенит, а дуб - стонет, значит бурю не миновать.",herson
181,Суббота,1,июля,04:58,20:48,+34°,+21°,33.7°, 1990,11.0°," 1976, 1992, 2004 ",  В Херсоне весь день держалась ясная погода и оставалась такой до позднего вечера. Без осадков.  ," Народный прогноз погоды: 1 июля почитается память мучеников Леонтия, Ипатия и Федула. В давние времена 1 июля отмечался Ярилин день - день палящего солнца. По этому поводу организовывались народные гуляния. Наши предки в этот день наблюдали за травой: если утром она сухая - к ночи ожидай дождя. В это время отцветает малина, начинают цвести лилии.",herson
182,Воскресенье,2,июля,04:59,20:48,+27°,+21°,36.5°, 1991,10.6°, 1962 ,  В этот день в Херсоне с утра и до самого вечера сохранялась пасмурная погода. Без осадков.  ," Народный прогноз погоды: 2 июля отмечается день памяти мученика Зосимы. В народе Зосима считается покровителем пчел. С этого времени пчелы начинают заносить мед, заливать соты. Поскольку день посвящен этим трудолюбивым насекомым, то и погоду наши предки определяли по их поведению. Так вот: когда пчелы сильно летят к своим ульям, то скоро дождь; становятся злее, чаще жалят - перед засухою; сидят на стенках улья - к сильной жаре.",herson
183,Понедельник,3,июля,04:59,20:47,+31°,+18°,35.3°, 1991,9.6°, 1962 ,  С утра и до самого вечера небо в Херсоне было скрыто за облаками. Без осадков.  ," Народный прогноз погоды: В этот день почитается память священномученика Мефодия, епископа Патарского. В народе этот день называли Паутинный, потому что погоду предсказывал паук. Если в этот день он не раскидывает сетей - будет дождь или буря. А если снова плетет паутину - перемена погоды к лучшему. Очень часто этот день бывает дождливый, с грозой. Дождь в этот день мог ""предсказать"" не только паук. Если муравьи прячутся в кучи - жди сильного ветра, дождя, грозы; жаба в траву выползла - тоже ожидай дождя.",herson
184,Вторник,4,июля,05:00,20:47,+22°,+16°,36.2°, 2002,12.0°, 2004 ,"  Облачная погода продержалась в Херсоне до самого вечера. Утренний дождь c грозой днем сменился дождем, который закончился до наступления вечера.  "," Народный прогноз погоды: 4 июля отмечается день священномученика Терентия, епископа Иконийского. В прежние времена заметили, если этот день жаркий, то декабрь будет морозным. В это время зацветает липа.",herson
185,Среда,5,июля,05:01,20:47,+26°,+13°,36.1°, 2002,10.1°, 1984 ,"  Первая половина дня в Херсоне была ясной, а после обеда появились облака, которые продержались весь вечер. Без осадков.  "," Народный прогноз погоды: В этот день почитается память священномученика Евсевия, епископа Самосатского. Наши предки в этот день ожидали дождя, так как он указывал на хороший урожай хлебов. Хороший урожай обещал и месяц, который играет вечером. А утром наблюдали за туманом: если он стелется по воде - будет хорошая погода.",herson
186,Четверг,6,июля,05:01,20:46,+29°,+16°,35.8°, 1970,10.7°, 1982 ,"  Первая половина дня в Херсоне была ясной, а после обеда появились облака, которые продержались весь вечер. Утром и днем осадков не наблюдалось, а вечером шел дождь.  "," Народный прогноз погоды: 6 июля отмечается день Владимирской иконы Божией Матери. Также в этот день почитается память священномученицы Агриппины. В народе святую называли Аграфена Купальница, потому что в этот день начинались купанья. Пожалуй, самым главным событием дня Аграфены Купальницы был сбор трав, кореньев для лечебных и знахарских целей. Чтобы узнать погоду на ближайшее будущее, наши предки в этот день следили за воронами: если они под тучи взвиваются - к ненастью.",herson
187,Пятница,7,июля,05:02,20:46,+24°,+15°,36.6°, 2002,10.2°," 1976, 1987 ","  В Херсоне ясная погода продержалась совсем немного в утреннее время, днем небо укрыли облака и не покинули его до позднего вечера. Ночью был дождь c грозой, но уже к утру он закончился. Больше осадков не наблюдалось.  "," Народный прогноз погоды: 7 июля отмечается Рождество честного славного Пророка, Предтечи и Крестителя Господня Иоанна. Это один из самых почитаемых народом праздник. С 7 июля наши предки начинали сенокос, пока трава не осеменилась. Наши предки заметили, если на Ивана сильная роса - к урожаю огурцов. В прежние времена говорили, если в этот день будет дождь, то через пять дней солнышко будет светить. Дождь на Ивана Купала считался благодатным.",herson
188,Суббота,8,июля,05:03,20:45,+26°,+16°,38.6°, 1996,11.0°, 1987 ,"  Облака в Херсоне уже с утра заняли свое место под солнцем, и пасмурная погода держалась до самого вечера. Без осадков.  "," Народный прогноз погоды: В этот день почитается память святого благоверного князя Петра и княгини Февронии, муромских чудотворцев. Святые супруги прославились благочестием и милосердием. Петр и Феврония скончались в один день и час. Они - образец христианского супружества. Наши предки заметили, с этого дня следует ожидать еще сорок жарких дней.",herson
189,Воскресенье,9,июля,05:04,20:45,+25°,+16°,39.1°, 2002,8.9°, 1993 ,"  Пасмурная погода держалась не весь день - вечером в Херсоне небо стало чистым и ясным. Первая половина дня прошла без осадков. После обеда начался дождь, но он закончился еще до наступления вечера.  "," Народный прогноз погоды: 9 июля отмечается день иконы Тихвинской Божьей Матери. Также в этот день почитается память преподобного Давида Солунского. В народе святого называют Земляничником, так как к этому времени поспевает земляника. У наших предков существовало поверье: кто хочет занять денег, тот должен положить травы земляники в карман и смело идти - отказа не будет. Чтобы узнать погоду, в прежние времена следили за травой: если утром она сухая, к ночи следует ожидать дождя.",herson
190,Понедельник,10,июля,05:05,20:44,+28°,+14°,40.5°, 2002,9.7°, 1958 ,"  Утром небо в Херсоне было ясное, а днем покрылось тучами, которые не исчезли до завершения дня. Без осадков.  "," Народный прогноз погоды: 10 июля отмечается день памяти преподобного Сампсона Странноприимца. В народе известно такое название этого дня - Самсон Сеногной, потому что часто 10 июля бывают дожди, что, в свою очередь, портит заготовку сена. Если дождь в этот день случается, то будет он идти до Бабьего лета. А если погода хорошая, солнечная, то продержится она еще семь недель.",herson
191,Вторник,11,июля,05:06,20:44,+30°,+17°,39.0°, 2002,9.7°, 1958 ,  В Херсоне весь день держалась ясная погода и оставалась такой до позднего вечера. Без осадков.  ," Народный прогноз погоды: В этот день почитается память преподобных Сергия и Германа, Валаамских чудотворцев. С этого дня уже можно копать ранний картофель. В прежние времена заметили, что на кануне Петрова дня (12 июля) солнце необычайно горело, разливалось красками. В этот день наши предки слушали кукушку: если она переставала куковать - зима рано придёт.",herson
192,Среда,12,июля,05:06,20:43,+30°,+17°,36.5°, 2002,12.8°, 1987 ,"  Небо днем затянуло облаками, и вечером погода оставалась пасмурной. Без осадков.  "," Народный прогноз погоды: 12 июля отмечается день памяти славных и всехвальных первоверховных святых апостолов Петра и Павла. Этот день считается макушкой лета. Наши предки заметили, если ясно на Петров день - год будет хорошим, а если дожди - 40 дней еще будет ненастье. Чаще всего этот день сухой, жаркий, светлый. По этому поводу существовала поговорка: «Петр-Павел жару прибавил». Если кукушка кукует после Петрова дня, то, значит, лето будет хорошее, долгое и снег нескоро выпадет.",herson
193,Четверг,13,июля,05:07,20:42,+27°,+18°,35.5°, 2002,10.8°, 1986 ,  В Херсоне на протяжении всего дня стояла облачная погода. Днем прошел дождь. Вечером осадков не наблюдалось.  ," Народный прогноз погоды: В этот день отмечается собор святых славных и всехвальных 12 апостолов: Петра, Андрея, Иакова Зеведеева, Иоанна, Филиппа, Варфоломея, Фомы, Матфея, Иакова Алфеева, Иуды Иаковля, Симона Зилота и Матфия. Наши предки прислушиваться к кукушке: если она продолжает куковать - лето будет хорошее и долгое.",herson
194,Пятница,14,июля,05:08,20:42,+24°,+17°,34.8°, 2001,11.3°, 1993 ,"  Несмотря на ясное утро, днем и вечером в Херсоне погода оставалась пасмурной. Без осадков.  "," Народный прогноз погоды: 14 июля отмечается день памяти святых чудотворцев бессребренников Космы и Дамиана. В крестьян в это время начинался сенокос: «Кузьма и Демьян пришли - на покос пошли». К этому времени поспевает малина, первые овощи. Наши предки на Кузьму и Демьяна варили варенье из крыжовника. В прежние времена заметили, хорошая погода 14 июля обещает хорошую погоду 14 ноября, а если будет плохая погода в этот день, то и 14 ноября ничего хорошего не жди.",herson
195,Суббота,15,июля,05:09,20:41,+25°,+12°,37.6°, 2001,11.4°, 1993 ,"  В Херсоне пасмурная погода уступила свои позиции во второй половине дня, но уже к вечеру небо опять затянулось облаками. Без осадков.  "," Народный прогноз погоды: В этот день почитается память святителя Фотия, митрополита Киевского. В прежние времена в этот день был еще праздник Берегини. Берегиня почиталась хранительницей от зла и защитницей здоровья. К этому времени поспевает рання вишня. Наши предки заметили, если к 15 июля на деревьях «проглянут» первые желтые листья - осень наступит рано и зима будет ранней. В период с 15 по 20 июля в реках и водоемах начинает цвести вода.",herson
196,Воскресенье,16,июля,05:10,20:40,+27°,+13°,38.3°, 2001,11.0°, 1990 ,"  Порадовав нас безоблачным утром, погода изменилась уже в середине дня, и небо в Херсоне было пасмурным до позднего вечера. Без осадков.  "," Народный прогноз погоды: 16 июля почитается память благоверных князей Василия и Константина Ярославских. В народе этот день называется Маков, и с прежних времен считается несчастливым. 16 июля лучше быть осторожным и не начинать никакие дела. К этому времени полностью созревает и лесная, и садовая земляника. В этот день наши предки наблюдали за комарами и мошкарой: если они вьются кругами, хорошая погода гарантирована в ближайшие семь суток.",herson
197,Понедельник,17,июля,05:11,20:39,+28°,+15°,37.9°, 1959,10.6°, 1977 ,  В этот день в Херсоне с утра и до самого вечера сохранялась пасмурная погода. Без осадков.  ," Народный прогноз погоды: 17 июля отмечается день памяти святого благоверного великого князя Андрея Боголюбского. В прежние времена смотрели, нет ли жёлтых листьев на деревьях, если есть, то осень рано наступит. Этот день определял погоду 11 августа: «Каков Андрей - таков и Калинник (11 августа)». Наши предки в этот день наблюдали, как «играет месяц». Если он виден при восходе, то кажется перебегающим с места на место, изменяет свой цвет и прячется в облака. Такая ""игра"" предшествует хорошему урожаю.",herson
198,Вторник,18,июля,05:12,20:38,+29°,+14°,37.1°, 2001,10.6°, 1989 ,"  Порадовав нас безоблачным утром, погода изменилась уже в середине дня, и небо в Херсоне было пасмурным до позднего вечера. Без осадков.  "," Народный прогноз погоды: 18 июля почитается память преподобного Афанасия Афонского. В народе в этот день отмечали месяцев праздник. На Афанасия месяц продолжает играть, что предвещает хороший урожай. Наши предки в этот день следили за облаками: если на небе плывут желтые, словно мед, облака - к дождю. По этому поводу говорили: ""С гнилого кута (юго-запада) наволокло тучи - будет дождь"".",herson
199,Среда,19,июля,05:13,20:37,+30°,+15°,36.8°, 1966,11.1°, 1989 ,"  С самого утра небо в Херсоне покрылось облаками, которые продержались до конца дня. Без осадков.  "," Народный прогноз погоды: В этот день почитается память мученика Ермия. С прежних времен дошла традиция на Ермия варить варенье из черной смородины. Также в этот день почитается память преподобной Макрины (Макриды). В народе говорили, что осень по Макриде надо смотреть, если 19 июля дождь, то и осень будет дождливой: ""Макрида мокра - и осень мокра"".",herson
200,Четверг,20,июля,05:15,20:36,+31°,+17°,34.8°, 1981,11.1°, 1965 ,"  Первая половина дня в Херсоне была ясной, а после обеда появились облака, которые продержались весь вечер. Без осадков.  "," Народный прогноз погоды: 20 июля отмечается день памяти преподобной Евдокии, княгини Московской. В народе этот день назывался Авдотья Сеногнойка, поскольку начиналось время затяжных дождей, что, в свою очередь, портило сено. Наши предки наставляли: «Сгребешь сено в кучи, так и не страшись тучи». Наши предки заметили, какова Авдотья Сеногнойка, таков будет и ноябрь.",herson
201,Пятница,21,июля,05:16,20:35,+33°,+17°,36.8°, 2001,11.3°, 1989 ,  В Херсоне облаков на небе в этот день никто так и не увидел. Без осадков.  ," Народный прогноз погоды: 21 июля почитается память святого великомученика Прокопия. В народе святого Прокопия называли Жатвенником, поскольку в это время начинали вязать снопы. Также в этот день отмечается праздник Казанской иконы Божьей Матери. В народе говорили: «Кто на Казанской женится, счастлив будет», поэтому в это время справлялось много свадеб. По этому дню судили о предстоящей зиме: «Что Казанская покажет, то и зима скажет». С 21 июля начинается самая сильная жара.",herson
202,Суббота,22,июля,05:17,20:34,+36°,+20°,37.7°, 2001,11.1°, 1968 ,  Облачный день и пасмурный вечер пришли в Херсоне на смену ясному утру. Без осадков.  ," Народный прогноз погоды: В этот день почитается память священномучеников Панкратия и Кирилла. На Панкратия и Кирилла пробуют первые огурцы с грядки. В народе этот день назывался черничным, поскольку с 22 июля начинался сбор черники. По народному поверью, «черника уводит от живота лихо», она «врачует язву желудка, чистит кровь, восстанавливает работу печени». Наши предки заметили, если этот день жаркий, то в декабре следует ожидать сильных холодов.",herson
203,Воскресенье,23,июля,05:18,20:33,+32°,+21°,37.8°, 2001,10.6°, 1983 ,"  Вечер в Херсоне оставался ясным, несмотря на то, что днем небо было затянуто тучами. Без осадков.  "," Народный прогноз погоды: 23 июля отмечается день преподобного Антония Печерского. В старину заметили, если в этот день случится глухой гром - к тихому дождю, а если гром гулкий, можно ожидать ливня. С прежних времен до нас дошло ценное замечание для рыбаков: если гром в постный день (среда и пятница) - у рыбаков будет хороший улов рыбы.",herson
204,Понедельник,24,июля,05:19,20:32,+31°,+18°,36.1°, 1972,11.4°, 1996 ,"  Появившиеся на небе утром облака продержались в Херсоне почти весь день, лишь к вечеру погода прояснилась. Без осадков.  "," Народный прогноз погоды: 24 июля отмечается день памяти святой равноапостольной Ольги. Также в этот день почитается память великомученицы Евфимии Всехвальной. В народе этот день называли Ефимьи-стожарницы, поскольку стоит очень жаркая погода. Часто этот день бывает грозовым. В это время начинают выпадать росы. Издревле конец июля - росистая пора. Эти росы вредные для помидоров. Наши предки заметили, если в этот день солнечно, то урожай зерновых культур будет хорошим.",herson
