,infoDayweek,infoDate,infoMonth,sunUp,sunDown,tempMax,tempMin,maxTemp,maxYear,minTemp,minYear,dayInfo,dayHistory,city
196,Воскресенье,16,июля,04:51,20:44,+23°,+12°,36.5°, 1951,12.3°, 2004 ,"  Начиная с самого утра и до позднего вечера, погода в Полтаве оставалась пасмурной. Без осадков.  "," Народный прогноз погоды: 16 июля почитается память благоверных князей Василия и Константина Ярославских. В народе этот день называется Маков, и с прежних времен считается несчастливым. 16 июля лучше быть осторожным и не начинать никакие дела. К этому времени полностью созревает и лесная, и садовая земляника. В этот день наши предки наблюдали за комарами и мошкарой: если они вьются кругами, хорошая погода гарантирована в ближайшие семь суток.",poltava
197,Понедельник,17,июля,04:52,20:43,+24°,+16°,36.0°, 1951,8.8°, 1977 ,  В Полтаве солнце в этот день редко показывалось из-за облаков. Без осадков.  ," Народный прогноз погоды: 17 июля отмечается день памяти святого благоверного великого князя Андрея Боголюбского. В прежние времена смотрели, нет ли жёлтых листьев на деревьях, если есть, то осень рано наступит. Этот день определял погоду 11 августа: «Каков Андрей - таков и Калинник (11 августа)». Наши предки в этот день наблюдали, как «играет месяц». Если он виден при восходе, то кажется перебегающим с места на место, изменяет свой цвет и прячется в облака. Такая ""игра"" предшествует хорошему урожаю.",poltava
198,Вторник,18,июля,04:53,20:42,+26°,+13°,35.9°, 1951,10.2°, 1987 ,"  Начиная с самого утра и до позднего вечера, погода в Полтаве оставалась пасмурной. Без осадков.  "," Народный прогноз погоды: 18 июля почитается память преподобного Афанасия Афонского. В народе в этот день отмечали месяцев праздник. На Афанасия месяц продолжает играть, что предвещает хороший урожай. Наши предки в этот день следили за облаками: если на небе плывут желтые, словно мед, облака - к дождю. По этому поводу говорили: ""С гнилого кута (юго-запада) наволокло тучи - будет дождь"".",poltava
199,Среда,19,июля,04:54,20:41,+29°,+15°,33.7°, 1966,9.9°, 1969 ,"  Вечер в Полтаве оставался ясным, несмотря на то, что днем небо было затянуто тучами. Без осадков.  "," Народный прогноз погоды: В этот день почитается память мученика Ермия. С прежних времен дошла традиция на Ермия варить варенье из черной смородины. Также в этот день почитается память преподобной Макрины (Макриды). В народе говорили, что осень по Макриде надо смотреть, если 19 июля дождь, то и осень будет дождливой: ""Макрида мокра - и осень мокра"".",poltava
200,Четверг,20,июля,04:55,20:40,+28°,+17°,33.9°, 2001,9.4°, 1965 ,"  В Полтаве днем на небе появились облака, которые к вечеру рассеялись. Без осадков.  "," Народный прогноз погоды: 20 июля отмечается день памяти преподобной Евдокии, княгини Московской. В народе этот день назывался Авдотья Сеногнойка, поскольку начиналось время затяжных дождей, что, в свою очередь, портило сено. Наши предки наставляли: «Сгребешь сено в кучи, так и не страшись тучи». Наши предки заметили, какова Авдотья Сеногнойка, таков будет и ноябрь.",poltava
201,Пятница,21,июля,04:56,20:39,+31°,+17°,34.9°, 1960,10.0°, 1978 ,"  Весь день небо в Полтаве было ясным, но вечером погода сменилась на облачную. Без осадков.  "," Народный прогноз погоды: 21 июля почитается память святого великомученика Прокопия. В народе святого Прокопия называли Жатвенником, поскольку в это время начинали вязать снопы. Также в этот день отмечается праздник Казанской иконы Божьей Матери. В народе говорили: «Кто на Казанской женится, счастлив будет», поэтому в это время справлялось много свадеб. По этому дню судили о предстоящей зиме: «Что Казанская покажет, то и зима скажет». С 21 июля начинается самая сильная жара.",poltava
202,Суббота,22,июля,04:58,20:38,+32°,+23°,35.9°, 2001,10.2°, 1970 ,"  Небо в Полтаве днем затянули облака, которые продержались до вечера и уже никуда не исчезли. Без осадков.  "," Народный прогноз погоды: В этот день почитается память священномучеников Панкратия и Кирилла. На Панкратия и Кирилла пробуют первые огурцы с грядки. В народе этот день назывался черничным, поскольку с 22 июля начинался сбор черники. По народному поверью, «черника уводит от живота лихо», она «врачует язву желудка, чистит кровь, восстанавливает работу печени». Наши предки заметили, если этот день жаркий, то в декабре следует ожидать сильных холодов.",poltava
203,Воскресенье,23,июля,04:59,20:37,+23°,+18°,36.5°, 1960,8.1°, 1968 ,  Облачная погода продержалась в Полтаве до самого вечера. Без осадков.  ," Народный прогноз погоды: 23 июля отмечается день преподобного Антония Печерского. В старину заметили, если в этот день случится глухой гром - к тихому дождю, а если гром гулкий, можно ожидать ливня. С прежних времен до нас дошло ценное замечание для рыбаков: если гром в постный день (среда и пятница) - у рыбаков будет хороший улов рыбы.",poltava
204,Понедельник,24,июля,05:00,20:35,+27°,+15°,36.8°, 1960,8.8°, 1951 ,"  Весь день в Полтаве было ясно, только утром ненадолго небо покрылось облаками. Без осадков.  "," Народный прогноз погоды: 24 июля отмечается день памяти святой равноапостольной Ольги. Также в этот день почитается память великомученицы Евфимии Всехвальной. В народе этот день называли Ефимьи-стожарницы, поскольку стоит очень жаркая погода. Часто этот день бывает грозовым. В это время начинают выпадать росы. Издревле конец июля - росистая пора. Эти росы вредные для помидоров. Наши предки заметили, если в этот день солнечно, то урожай зерновых культур будет хорошим.",poltava
205,Вторник,25,июля,05:02,20:34,+30°,+16°,36.5°, 1960,10.4°, 1951 ,"  Первая половина дня в Полтаве была ясной, а после обеда появились облака, которые продержались весь вечер. Без осадков.  "," Народный прогноз погоды: В этот день почитается память священномучеников Прокла и Илария. В народе этот день называли Прокл Великие Росы. Прокловы росы считаются целебными. В прежние времена их собирали для лечения глазных болезней. В старину верили, что роса в этот день наделяет красотой, спокойствием. Наши предки заметили, если на Прокла ночью нет росы, а в низинах нет тумана - к ненастью. А если ночная роса не просыхает - быть грозе. В это время зацветают гладиолусы.",poltava
206,Среда,26,июля,05:03,20:33,+30°,+18°,35.9°, 1960,10.5°, 1983 ,"  С самого утра небо в Полтаве покрылось облаками, которые продержались до конца дня. Дождь c грозой, который днем пришел на смену дождю, продолжал идти до позднего вечера.  "," Народный прогноз погоды: 26 июля отмечается собор Архангела Гавриила. По народному календарю этот день считается серединой лета. Если 26 июля на дворе сухо, то осень будет долгая, тёплая и сухая. Наши предки в этот день наблюдали за ласточками: если они низко летают, осень будет долгая. С этого времени кое-где грачи начинают собираться в первые осенние стаи.",poltava
207,Четверг,27,июля,05:04,20:31,+32°,+17°,33.1°, 1963,10.6°, 1985 ,  В Полтаве облачная погода продержалась весь день. Без осадков.  ," Народный прогноз погоды: 27 июля почитается память преподобного Стефана Махрищского, чудотворца. С этого дня начинается спад лета, который продлится до 26 августа. В это время листья на деревьях начинают приобретать осеннюю окраску. В прежние времена заметили, если день 27 июля жаркий, сухой, то зима будет морозной и малоснежной.",poltava
208,Пятница,28,июля,05:06,20:30,+31°,+21°,34.3°, 1981,8.4°, 1944 ,"  Весь день в Полтаве было облачно. Утром пошел дождь, который закончился еще до середины дня. Больше осадков не было.  "," Народный прогноз погоды: В этот день почитается память мучеников Кирика и Иулитты. В народе этот день называли Кирики-мокродырики, потому что часто в этот день льет дождь. Женщины в прежние времена праздновали день ""матушки Улиты"", почитая ее своей заступницей. Также в этот день почитается память святого равноапостольного великого князя Владимира Киевского. В народе говорили: ""На Владимира Красное Солнышко солнце красное светит"". Поэтому, будет дождь или солнце, угадать трудно.",poltava
209,Суббота,29,июля,05:07,20:29,+25°,+19°,35.8°, 2002,9.9°, 1950 ,"  В Полтаве солнце в этот день редко показывалось из-за облаков. После полудня дождю с грозами, который начался утром, пришел на смену дождь и продолжался до завершения дня.  "," Народный прогноз погоды: 29 июля отмечается день священномученика Афиногена, епископа Пидахвийского. С этого дня холодают ночи, зной идёт на убыль. В прежние времена приметили, если вереск зацвел, значит июль уже уступает место августу. Также народ приметил, что на Афиногена пташки задумываются (замолкают).",poltava
210,Воскресенье,30,июля,05:08,20:27,+20°,+18°,36.2°, 2002,9.9°, 1947 ,  На протяжении всего дня погода в Полтаве была пасмурной. Утром был дождь. День и вечер прошли без осадков.  ," Народный прогноз погоды: 30 июля отмечается день памяти великомученицы Марины (Маргариты). В это время можно наблюдать зори с пазорями (голубыми вспышками зарниц). Как правило, июль уходит с грозами. Не случайно в эти дни наблюдали за погодой: по народной примете, осень будет такой, как два последних дня июля.",poltava
211,Понедельник,31,июля,05:10,20:26,+27°,+15°,34.7°, 1954,10.3°, 1962 ,"  Уже с самого утра в Полтаве распогодилось, и небо оставалось ясным до позднего вечера. Без осадков.  "," Народный прогноз погоды: В этот день почитается память Иоанна Многострадального. В прежние времена в это время топили бани, парили веники из травы и цветов, чтобы смыть с себя страдную усталость. В народе говорили: ""Хотя в июле и душно, и жарковато, но расставаться с ним жалковато"". По народным приметам, если июль был жаркий, зима будет морозной.",poltava
212,Вторник,1,августа,05:11,20:24,+32°,+19°,35.8°, 1954,10.4°, 1981 ,"  Вечер в Полтаве оставался ясным, несмотря на то, что днем небо было затянуто тучами. Без осадков.  "," Народный прогноз погоды: 1 августа отмечается день памяти преподобной Макрины (Макриды). Макрида считается указательницей осени. Если на Макриду мокро - вся осень мокрая. В народе заметили, если на Макриду сухо, не будет дождей на шесть недель, мокро - дождь на тот срок. На переменную погоду осени указывал сильный ветер и переменная облачность в этот день. В это время начинается ранний листопад, замолкают птицы, пропадают оводы.",poltava
213,Среда,2,августа,05:12,20:23,+32°,+22°,34.1°, 1998,10.1°, 1968 ,"  Чистое небо скрылось днем за облаками, но к вечеру погода в Полтаве снова прояснилась. Без осадков.  "," Народный прогноз погоды: 2 августа почитается память святого пророка Илии. В народе считается, что с Ильина дня идет поворот на осень, хотя жаркое лето может простоять еще долго. В это время устанавливается умеренное тепло. Световой день идет на убыль, а ночи на прибавление. Если в этот день бывает глухой гром - к тихому дождю, гром гулкий - к ливню, гром беспрерывный - будет град; гром гремит долго и не резко - к ненастью, если же отрывисто и непродолжительно - будет ясно.",poltava
214,Четверг,3,августа,05:14,20:21,+34°,+21°,34.9°, 1961,9.9°, 1968 ,"  Утром небо в Полтаве было ясное, а днем покрылось тучами, которые не исчезли до завершения дня. Без осадков.  "," Народный прогноз погоды: В этот день почитается память преподобного Симеона и пророка Иезекииля. В народе Симеона называли Летопроводцем, поскольку он лето провожает. По поверью, лето должно закончиться после полудня. Наши предки заметили, каково третье число августа, таков и октябрь. А если этот день выдастся ветренным, то зима будет достаточно холодной.",poltava
215,Пятница,4,августа,05:15,20:19,+33°,+22°,34.4°, 1979,10.1°, 1965 ,"  Облака в Полтаве уже с утра заняли свое место под солнцем, и пасмурная погода держалась до самого вечера. Без осадков.  "," Народный прогноз погоды: 4 августа отмечается день святой мироносицы равноапостольной Марии Магдалины. В народе этот день имел название Поцелуйница. С прежних времен в этот день остерегаются делать полевые работы: градом побьет, грозой убьет, потому что этот день считается и часто бывает громовым. Наши предки заметили, если в этот день гром гремит беспрерывно, то будет град.",poltava
216,Суббота,5,августа,05:17,20:18,+35°,+22°,33.0°, 1979,8.7°, 1981 ,"  В Полтаве ясному утру пришла на смену облачная погода, которая продержалась до позднего вечера. Без осадков.  "," Народный прогноз погоды: В этот день почитается память Почаевской иконы Божией Матери и мученика Трофима. В народе Трофима называют Бессонником, поскольку идет пора усиленных работ, страды: «Хорошему хозяину день мал». На полях в это время заканчивалась уборка. Наши предки заметили, что августовские росы - к отменной погоде.",poltava
217,Воскресенье,6,августа,05:18,20:16,+31°,+21°,34.1°, 1963,7.4°, 1944 ,"  Ясная погода в Полтаве наблюдалась на протяжении всего дня, такой она и осталась до глубокого вечера. Без осадков.  "," Народный прогноз погоды: 6 августа почитается память священномучеников благоверных князей Бориса и Глеба. В народе день Бориса и Глеба называли паликопна (гроза жжет копны), поэтому в поле старались не выезжать, за полевые работы не браться. Погоду узнать нашим предкам помогали цветы: если цветки вьюна плотно закрылись, скоро будет дождь.",poltava
218,Понедельник,7,августа,05:20,20:14,+32°,+18°,32.6°, 1973,8.8°, 1981 ,"  В Полтаве пасмурная погода уступила свои позиции во второй половине дня, но уже к вечеру небо опять затянулось облаками. Без осадков.  "," Народный прогноз погоды: 7 августа отмечается Успение (кончина) правоверной Анны, матери Пресвятой Богородицы. В прежние времена заметили, какова погода на Анну до обеда, такова зима до декабря; какова погода после обеда, такова зима после декабря. Наблюдали в этот день за аистами: если за неделю перед Спасом (14 августа) аисты начнут готовиться к отлету, то зима станет рано и будет морозная, а весна теплая.",poltava
219,Вторник,8,августа,05:21,20:13,+29°,+20°,33.6°, 1994,9.7°, 1981 ,  Весь день в Полтаве было облачно. Без осадков.  ," Народный прогноз погоды: 8 августа отмечается день священномученика Ермолая, Ермиппа и Ермократа, иереев Никомедийских. У наших предков это было время сбора трав в лекарственных целях. В прежние времена заметили, золотистый цвет зари и фиолетовая окраска горизонта - к хорошей погоде.",poltava
220,Среда,9,августа,05:22,20:11,+29°,+17°,35.8°, 1963,6.6°, 1947 ,"  На смену пасмурному утру в Полтаве пришел ясный день, и облаков на небе не было до позднего вечера. Без осадков.  "," Народный прогноз погоды: В этот день почитается память великомученика и целителя Пантелеймона. В этот день боятся грозы: «Кто на Палия (Пантелеймона) работает, у того гроза спалит хлеб». В это время начинается ранний листопад у березы; ходят за лечебными травами и кореньями. Наши предки заметили, если птицы перестают петь, вскоре будет непогода.",poltava
221,Четверг,10,августа,05:24,20:09,+30°,+17°,35.8°, 1963,8.5°, 1957 ,"  Утро в Полтаве было безоблачным, и до конца дня небо оставалось ясным. Без осадков.  "," Народный прогноз погоды: 10 августа почитается память Прохора, Никанора, Тимона и Пармена диаконов. В это время выкапывают луковицы тюльпанов. В старину заметили, что сильное мерцание звезд на рассвете предвещает через два-три дня дождь.",poltava
222,Пятница,11,августа,05:25,20:07,+31°,+16°,34.1°, 1948,7.8°, 1956 ,  В Полтаве облаков на небе в этот день никто так и не увидел. Без осадков.  ," Народный прогноз погоды: 11 августа отмечается день святого мученика Калинника. Следили в прежние времена за овсом на Калинника: если спелый овес во второй раз зазеленеет - осень будет ненастной. В прежние времена существовало такое понятие как ""мороки"" - это мрачное туманное время, которое было характерно для этого дня.",poltava
223,Суббота,12,августа,05:27,20:06,+33°,+18°,35.4°, 1951,7.7°, 1956 ,"  Весь день небо в Полтаве было ясным, и тучи не омрачили его своим присутствием. Без осадков.  "," Народный прогноз погоды: В этот день почитается память апостолов Силы, Силуана и других. В прежние времена заметили, если в это время дни стоят пасмурные и прохладные, то дождя опасаться не должно, и работы в поле могут продолжаться без остановки; когда же душно и тягостно, и насекомые особенно злы и едки, то будет дождь.",poltava
224,Воскресенье,13,августа,05:28,20:04,+34°,+18°,34.5°, 1952,7.6°, 1950 ,"  Весь день небо в Полтаве было ясным, но вечером погода сменилась на облачную. Без осадков.  "," Народный прогноз погоды: 13 августа отмечается день памяти праведника Евдокима. В народе этот день называли Евдокимово заговенье, так как с 14 августа начинается Успенский пост. В прежние времена наши предки следили на Евдокима за восходом: если солнце при восходе ярко-красное и вскоре прячется в облака - можно ждать дождя.",poltava
225,Понедельник,14,августа,05:30,20:02,+34°,+20°,35.2°, 1966,8.3°, 1975 ,  В Полтаве тучи заняли свое место под солнцем еще утром и не оставили его до глубокого вечера. Без осадков.  ," Народный прогноз погоды: 14 августа отмечается праздник Происхождения Креста Господня (Первый Спас). Наши предки говорили, что у Спаса всего в запасе: и дождь, и ветер, и разнопогодье, то есть погоду на этот день предугадать было сложно. Если все-таки в этот день будет дождь, то мало пожаров бывает. С этого дня начинаются проводы лета, может быть первый ранний ночной заморозок, начало холодных рос.",poltava
226,Вторник,15,августа,05:31,20:00,+31°,+21°,36.4°," 1966, 2008",8.8°, 1956 ,"  В Полтаве солнце в этот день редко показывалось из-за облаков. Весь день прошел без осадков, только вечером начался дождь.  "," Народный прогноз погоды: В этот день отмечается перенесение из Иерусалима в Константинополь мощей первомученика Стефана (Степана). Степан считается покровителем лошадей. Наши предки заметили, какова погода на Степана - таков и сентябрь будет. А по тому, каковы дни 15-19 августа, определяли погоду на сентябрь-январь.",poltava
227,Среда,16,августа,05:33,19:58,+31°,+20°,36.7°," 1966, 2008",8.7°, 1944 ,"  Уже утром небо в Полтаве затянуло облаками, которые так и не исчезли до конца дня. Утро и день прошли без осадков, только ближе к вечеру начался дождь c грозой.  "," Народный прогноз погоды: 16 августа почитается память преподобного Антония Римлянина, Новгородского чудотворца. В народе святого называли Антон Вихровей, так как в этот день часто бывает ветер, по которому судят о предстоящей зиме. Если на Антона вихрь - жди снежную зиму. Еще в старину приметили, каков этот день, таков и октябрь.",poltava
228,Четверг,17,августа,05:34,19:56,+31°,+19°,35.6°, 1954,8.5°, 1997 ,"  Облака, которые появились в Полтаве днем, продержались недолго - до позднего вечера стояла ясная погода. Без осадков.  "," Народный прогноз погоды: 17 августа отмечается день памяти святой преподобной Евдокии (Авдотьи). Дожди в это время идут средь бела дня, без молний и грома. По этому дню судили о предстоящем ноябре: ""Какова Авдотья - таков ноябрь"". Если день погожий, ясный, так и ноябрь выдастся погожим, а если пасмурно и дождливо - быть ему серым и туманным.",poltava
229,Пятница,18,августа,05:36,19:54,+33°,+19°,36.3°," 1946, 2008",9.8°, 1997 ,  В Полтаве тучи заняли свое место под солнцем еще утром и не оставили его до глубокого вечера. Без осадков.  ," Народный прогноз погоды: В этот день почитается память святого Евстигнея. В прежние времена на Евстигнея ели сырой лук с хлебом, солью и квасом, отчего были здоровы. А в комнатах развешивали связки луковиц - чтобы воздух очищался. В старину в этот день определяли погоду на декабрь: ""Каков Евстигней - таков и декабрь"".",poltava
230,Суббота,19,августа,05:37,19:52,+33°,+19°,37.4°, 1946,9.5°, 1964 ,"  Днем облака в Полтаве появились на небе лишь только для того, чтобы к вечеру бесследно исчезнуть. Без осадков.  "," Народный прогноз погоды: 19 августа отмечается праздник Преображение Господа Бога и Спаса нашего Иисуса Христа. В старину заметили, что со Спаса «погода преображается». Погода этого дня указывала на предстоящую осень: ""Каков день во Второй Спас, таков и Покров (14.10)"". Если день был сухим, то и осень сухая будет, мокрый - мокрая осень, а если ясный, то следует готовится к суровой зиме.",poltava
231,Воскресенье,20,августа,05:39,19:51,+33°,+19°,37.5°, 1946,9.4°, 1997 ,  В Полтаве весь день держалась ясная погода и оставалась такой до позднего вечера. Без осадков.  ," Народный прогноз погоды: 20 авгуса почитается память святого Марина воина; преподобного Пимена Печерского. В народе существовала такая поговорка относительно этого дня: ""Пимены-Марины - не ищи в лесу малины"". С этого дня прекращаются летние грозы и начинается листопад березы. В прежние времена заметили, если в этот день аисты готовятся к отлету, то осень будет холодной.",poltava
232,Понедельник,21,августа,05:40,19:49,+31°,+18°,36.0°, 1946,8.5°, 1949 ,  Облачный день и пасмурный вечер пришли в Полтаве на смену ясному утру. Без осадков.  ," Народный прогноз погоды: В этот день почитается память святителя Мирона, епископа Критского. В народе святого называли Мирон Ветрогон и говорили: «Мироны-Ветрогоны пыль по дороге гонят, по красном лете стонут», так как в этот день бывают сильные ветры. В прежние времена заметили, ""каковы Мироны - таков январь».",poltava
233,Вторник,22,августа,05:41,19:47,+28°,+15°,34.5°, 1972,7.4°, 1949 ,"  В этот день в Полтаве с утра и до самого вечера сохранялась пасмурная погода. Весь день прошел без осадков, только вечером начался дождь c грозой.  "," Народный прогноз погоды: 22 августа отмечается день памяти апостола Матфия. В старину говорили, что Матвей ненастье подпускает. С 22 августа осенний дождь летний перебивает. В это время уже поспевает брусника, сливы, появляются осенние опята.",poltava
234,Среда,23,августа,05:43,19:45,+21°,+14°,35.2°, 1972,7.5°, 1976 ,"  На протяжении всего дня небо в Полтаве было покрыто облаками. Утром и днем шел дождь, который закончился ближе к вечеру.  "," Народный прогноз погоды: 23 августа почитается память архидиакона Лаврентия. Лаврентия называют водоколебателем: «Коли вода в этот день в полдень тиха, не волнуется - осень будет тихой, а зима без злых метелей». Если в этот день сильная жара или сильные дожди, то так будет долго - всю осень.",poltava
235,Четверг,24,августа,05:44,19:43,+22°,+12°,34.3°," 1957, 2008",6.6°, 1973 ,"  Уже утром небо в Полтаве затянуло облаками, которые так и не исчезли до конца дня. Без осадков.  "," Народный прогноз погоды: В этот день почитается память святого Евпла. В народе этот день имеет разные названия: Болотные огни, Чудеса на болоте. Эти необычные названия связаны с народным поверьем, что 24 августа на болоте бывает слышен свист, песни, а никого нет. Относительно погоды, с прежних времен к нам дошло такое наблюдение: если утром пошел дождичек - днем будет хорошая погода.",poltava
236,Пятница,25,августа,05:46,19:41,+25°,+14°,35.0°, 1946,7.6°, 1950 ,"  Несмотря на то, что в Полтаве на протяжении дня погода была пасмурной, вечером все же произошло прояснение. Без осадков.  "," Народный прогноз погоды: 25 августа отмечается день памяти святых Фотия и Аникиты. В старину заметили, если в этот день дождливо - бабье лето коротким будет, а если погода теплая и ясная - следует ждать хорошого урожая белых грибов. С 25 августа начинаются первые ранние заморозки в воздухе. Начинают опадать отдельные листья у клена.",poltava
237,Суббота,26,августа,05:47,19:39,+28°,+17°,32.0°, 1969,5.8°, 1950 ,"  Днем в Полтаве была облачная погода, но к вечеру небо прояснилось. Без осадков.  "," Народный прогноз погоды: 26 августа почитается память святителя Тихона, Задонского чудотворца. Наши предки в этот день прибирались в сараях и погребах, чтобы к зимним хранилищам не привились осенние гнили. Наблюдали в этот день за рябиной: если цветение рябины позднее, можно ожидать долгой и теплой осени.",poltava
238,Воскресенье,27,августа,05:49,19:36,+26°,+15°,34.2°, 1969,6.0°, 1973 ,"  Начиная с самого утра и до позднего вечера, погода в Полтаве оставалась пасмурной. Ночь и утро прошли без осадков. Днем начался дождь, который к вечеру закончился.  "," Народный прогноз погоды: В этот день почитается память пророка Михея. Наши предки заметили, если в этот день тихий ветер, то осень будет ясной. А вот если Михей с бурей - к ненастному сентябрю. В прежние времена в этот день наблюдали за журавлями: если они уже улетают в теплые края, то к середине октября мороз будет, а если нет - то зима позже придет.",poltava
239,Понедельник,28,августа,05:50,19:34,+25°,+16°,34.0°, 1969,6.2°, 1970 ,  На протяжении всего дня погода в Полтаве была пасмурной. Ночью был дождь. Утро прошло без осадков. В середине дня дождь начался снова и не успокоился до самого вечера.  ," Народный прогноз погоды: 28 августа отмечается праздник Успения Пресвятой Богородицы. С 28 августа начинается молодое Бабье лето, которое продолжается до 11 сентября. В прежние времена заметили, если молодое Бабье лето ветряное - жди ненастья на старое (с 14 по 21 сентября). Если в этот день погода тихая и ясная, то и осень будет такой же.",poltava
240,Вторник,29,августа,05:52,19:32,+15°,+11°,32.3°, 1969,5.9°, 1966 ,"  На протяжении всего дня небо в Полтаве было покрыто облаками. Первая половина дня прошла без осадков. После обеда начался дождь, но он закончился еще до наступления вечера.  "," Народный прогноз погоды: В этот день отмечается праздник Спаса Нерукотворного. Наши предки говорили: ""Третий Спас - хлеба припас"", поскольку к этому дню уже собирался новый урожай. В прежние времена заметили, если в этот день будет заморозок - осень продолжительной будет. А если журавль отлетит к третьему Спасу, то на Покров (14 октября) будет морозно.",poltava
241,Среда,30,августа,05:53,19:30,+16°,+12°,34.5°, 1956,4.4°, 1966 ,"  На протяжении всего дня небо в Полтаве было покрыто облаками. Ночью пошел дождь, но ближе к утру он закончился. До завершения дня осадков больше не наблюдалось.  "," Народный прогноз погоды: 30 августа почитается память святого Мирона пресвитера. С 30 августа начинается осенний листопад (первой роняет лист береза, за ней липа, вяз, черемуха и т.д.). В прежние времена заметили, если утром этого дня туман и роса, то погода на Мирона будет хорошая.",poltava
242,Четверг,31,августа,05:55,19:28,+17°,+13°,34.1°, 1951,4.0°, 1966 ,  В Полтаве облачная погода продержалась весь день. Без осадков.  ," Народный прогноз погоды: 31 августа отмечается день святых Флора и Лавра. С этого времени начинаются осенние холодные утренники, переходящие в заморозки. Последний день лета не всегда баловал наших предков теплом: часто в этот день оседали тяжелые туманы, шел дождь, дули ветры холодные.",poltava
243,Пятница,1,сентября,05:56,19:26,+17°,+13°,31.1°, 1944,7.7°, 1961 ,"  Облачная погода продержалась в Полтаве до самого вечера. Утром и днем шел дождь, который закончился ближе к вечеру.  "," Народный прогноз погоды: В первый день осени почитается память святого Андрея Стратилата. С этого времени уже возможны заморозки на почве. Деревья понемногу приобретают осеннюю окраску: желтеют листья березы, начинается листопад у орешника-лещины. Наши предки заметили, если 1 сентября дует ветер с севера - осень холодная будет, а если с юга - то теплая.",poltava
