,infoDayweek,infoDate,infoMonth,sunUp,sunDown,tempMax,tempMin,maxTemp,maxYear,minTemp,minYear,dayInfo,dayHistory,city
179,Четверг,29,июня,04:39,20:47,+32°,+19°,35.3°, 1954,10.5°," 1969, 1993 ",  Пасмурная погода держалась не весь день - вечером в Днепре небо стало чистым и ясным. Без осадков.  ," Народный прогноз погоды: 29 июня отмечается день памяти святителя Тихона Амафунтского. В народе говорили: «На Тихона солнце идет тише». Это считается самый тихий день в году. С Тихона кончается молодое лето, наступает зрелое. В этот день устраивали пир для тружеников, которые унавоживали поля. Эти люди были очень нужны, потому что: ""Где лишняя навоза колыжка, там лишняя хлеба коврижка"". Наши предки приметили, если пчелы утром играют - будет ясный день, толкутся - к ненастью.",dnepr
180,Пятница,30,июня,04:40,20:47,+31°,+21°,36.8°, 1954,8.6°, 1962 ,  В этот день в Днепре с утра и до самого вечера сохранялась пасмурная погода. Без осадков.  ," Народный прогноз погоды: 30 июня почитается память священномучеников Мануила и Исмаила. В прежние времена говорили: «На Мануила солнце застаивается (медлит в зените)». Эту народную примету подтверждают данные астрономов: действительно, к этому времени Земля сбавляет скорость движения вокруг Солнца. На ночном небе в это время видны зарницы. Наши предки в этот день прислушивались к деревьям: если сосна звенит, а дуб - стонет, значит бурю не миновать.",dnepr
181,Суббота,1,июля,04:40,20:47,+34°,+21°,34.9°, 1938,9.8°, 2004 ,"  С утра небо в Днепре было ясным, таким оно и оставалось до завершения дня. Без осадков.  "," Народный прогноз погоды: 1 июля почитается память мучеников Леонтия, Ипатия и Федула. В давние времена 1 июля отмечался Ярилин день - день палящего солнца. По этому поводу организовывались народные гуляния. Наши предки в этот день наблюдали за травой: если утром она сухая - к ночи ожидай дождя. В это время отцветает малина, начинают цвести лилии.",dnepr
182,Воскресенье,2,июля,04:41,20:46,+25°,+18°,35.6°, 1938,7.6°, 1956 ,"  Пасмурная погода держалась не весь день - вечером в Днепре небо стало чистым и ясным. Ночью и утром осадков не наблюдалось. Днем пошел дождь c грозой, который ближе к вечеру закончился.  "," Народный прогноз погоды: 2 июля отмечается день памяти мученика Зосимы. В народе Зосима считается покровителем пчел. С этого времени пчелы начинают заносить мед, заливать соты. Поскольку день посвящен этим трудолюбивым насекомым, то и погоду наши предки определяли по их поведению. Так вот: когда пчелы сильно летят к своим ульям, то скоро дождь; становятся злее, чаще жалят - перед засухою; сидят на стенках улья - к сильной жаре.",dnepr
183,Понедельник,3,июля,04:42,20:46,+28°,+16°,36.0°, 1938,9.4°, 1957 ,"  С самого утра небо в Днепре покрылось облаками, которые не покинули его до позднего вечера. Без осадков.  "," Народный прогноз погоды: В этот день почитается память священномученика Мефодия, епископа Патарского. В народе этот день называли Паутинный, потому что погоду предсказывал паук. Если в этот день он не раскидывает сетей - будет дождь или буря. А если снова плетет паутину - перемена погоды к лучшему. Очень часто этот день бывает дождливый, с грозой. Дождь в этот день мог ""предсказать"" не только паук. Если муравьи прячутся в кучи - жди сильного ветра, дождя, грозы; жаба в траву выползла - тоже ожидай дождя.",dnepr
184,Вторник,4,июля,04:42,20:46,+20°,+16°,35.7°, 1970,10.7°, 1993 ,  В Днепре на протяжении всего дня стояла облачная погода. Утром пошел дождь и закончился в середине дня. Больше осадков не наблюдалось.  ," Народный прогноз погоды: 4 июля отмечается день священномученика Терентия, епископа Иконийского. В прежние времена заметили, если этот день жаркий, то декабрь будет морозным. В это время зацветает липа.",dnepr
185,Среда,5,июля,04:43,20:45,+23°,+11°,37.4°, 1938,6.4°, 1927 ,"  В Днепре ясному утру пришел на смену пасмурный день, но к вечеру облака рассеялись. Без осадков.  "," Народный прогноз погоды: В этот день почитается память священномученика Евсевия, епископа Самосатского. Наши предки в этот день ожидали дождя, так как он указывал на хороший урожай хлебов. Хороший урожай обещал и месяц, который играет вечером. А утром наблюдали за туманом: если он стелется по воде - будет хорошая погода.",dnepr
186,Четверг,6,июля,04:44,20:45,+25°,+12°,35.6°, 1970,10.6°, 1912 ,"  Облачный день и пасмурный вечер пришли в Днепре на смену ясному утру. Во второй половине дня пошел дождь, который продолжался до самого вечера.  "," Народный прогноз погоды: 6 июля отмечается день Владимирской иконы Божией Матери. Также в этот день почитается память священномученицы Агриппины. В народе святую называли Аграфена Купальница, потому что в этот день начинались купанья. Пожалуй, самым главным событием дня Аграфены Купальницы был сбор трав, кореньев для лечебных и знахарских целей. Чтобы узнать погоду на ближайшее будущее, наши предки в этот день следили за воронами: если они под тучи взвиваются - к ненастью.",dnepr
187,Пятница,7,июля,04:45,20:44,+22°,+13°,36.6°, 1955,9.9°, 1979 ,"  В Днепре ясное небо днем затянулось облаками, но к вечеру погода снова прояснилась. Ночью был дождь, но уже к утру он закончился. Больше осадков не наблюдалось.  "," Народный прогноз погоды: 7 июля отмечается Рождество честного славного Пророка, Предтечи и Крестителя Господня Иоанна. Это один из самых почитаемых народом праздник. С 7 июля наши предки начинали сенокос, пока трава не осеменилась. Наши предки заметили, если на Ивана сильная роса - к урожаю огурцов. В прежние времена говорили, если в этот день будет дождь, то через пять дней солнышко будет светить. Дождь на Ивана Купала считался благодатным.",dnepr
188,Суббота,8,июля,04:46,20:44,+25°,+11°,37.6°, 2002,7.6°, 1904 ,"  Весь день небо в Днепре было ясным, но вечером погода сменилась на облачную. Без осадков.  "," Народный прогноз погоды: В этот день почитается память святого благоверного князя Петра и княгини Февронии, муромских чудотворцев. Святые супруги прославились благочестием и милосердием. Петр и Феврония скончались в один день и час. Они - образец христианского супружества. Наши предки заметили, с этого дня следует ожидать еще сорок жарких дней.",dnepr
189,Воскресенье,9,июля,04:47,20:43,+20°,+12°,39.8°, 2002,9.6°," 1956, 1958 ",  С утра и до самого вечера небо в Днепре было скрыто за облаками. Ночью и утром шел дождь.  ," Народный прогноз погоды: 9 июля отмечается день иконы Тихвинской Божьей Матери. Также в этот день почитается память преподобного Давида Солунского. В народе святого называют Земляничником, так как к этому времени поспевает земляника. У наших предков существовало поверье: кто хочет занять денег, тот должен положить травы земляники в карман и смело идти - отказа не будет. Чтобы узнать погоду, в прежние времена следили за травой: если утром она сухая, к ночи следует ожидать дождя.",dnepr
190,Понедельник,10,июля,04:48,20:42,+26°,+13°,39.8°, 2002,9.6°, 1958 ,"  Облака укрыли небо утром и продержались в Днепре весь день, рассеявшись только к вечеру. Без осадков.  "," Народный прогноз погоды: 10 июля отмечается день памяти преподобного Сампсона Странноприимца. В народе известно такое название этого дня - Самсон Сеногной, потому что часто 10 июля бывают дожди, что, в свою очередь, портит заготовку сена. Если дождь в этот день случается, то будет он идти до Бабьего лета. А если погода хорошая, солнечная, то продержится она еще семь недель.",dnepr
191,Вторник,11,июля,04:49,20:42,+29°,+15°,39.0°, 1996,11.2°," 1958, 1993 ","  Весь день небо в Днепре было ясным, но вечером погода сменилась на облачную. Без осадков.  "," Народный прогноз погоды: В этот день почитается память преподобных Сергия и Германа, Валаамских чудотворцев. С этого дня уже можно копать ранний картофель. В прежние времена заметили, что на кануне Петрова дня (12 июля) солнце необычайно горело, разливалось красками. В этот день наши предки слушали кукушку: если она переставала куковать - зима рано придёт.",dnepr
192,Среда,12,июля,04:49,20:41,+29°,+18°,38.5°, 1996,9.2°, 1961 ,"  Несмотря на облачное утро и пасмурный день, вечером в Днепре стояла ясная погода. Без осадков.  "," Народный прогноз погоды: 12 июля отмечается день памяти славных и всехвальных первоверховных святых апостолов Петра и Павла. Этот день считается макушкой лета. Наши предки заметили, если ясно на Петров день - год будет хорошим, а если дожди - 40 дней еще будет ненастье. Чаще всего этот день сухой, жаркий, светлый. По этому поводу существовала поговорка: «Петр-Павел жару прибавил». Если кукушка кукует после Петрова дня, то, значит, лето будет хорошее, долгое и снег нескоро выпадет.",dnepr
193,Четверг,13,июля,04:50,20:40,+26°,+18°,35.9°, 1917,10.8°, 1961 ,"  В Днепре облачная погода продержалась весь день. Дождь, который начался во второй половине дня, к вечеру сменился на дождь c грозой.  "," Народный прогноз погоды: В этот день отмечается собор святых славных и всехвальных 12 апостолов: Петра, Андрея, Иакова Зеведеева, Иоанна, Филиппа, Варфоломея, Фомы, Матфея, Иакова Алфеева, Иуды Иаковля, Симона Зилота и Матфия. Наши предки прислушиваться к кукушке: если она продолжает куковать - лето будет хорошее и долгое.",dnepr
194,Пятница,14,июля,04:52,20:39,+25°,+18°,35.4°, 2002,9.6°, 1993 ,"  В Днепре на протяжении всего дня стояла облачная погода. Утро и день прошли без осадков, только ближе к вечеру начался дождь c грозой.  "," Народный прогноз погоды: 14 июля отмечается день памяти святых чудотворцев бессребренников Космы и Дамиана. В крестьян в это время начинался сенокос: «Кузьма и Демьян пришли - на покос пошли». К этому времени поспевает малина, первые овощи. Наши предки на Кузьму и Демьяна варили варенье из крыжовника. В прежние времена заметили, хорошая погода 14 июля обещает хорошую погоду 14 ноября, а если будет плохая погода в этот день, то и 14 ноября ничего хорошего не жди.",dnepr
195,Суббота,15,июля,04:53,20:39,+21°,+13°,41.2°, 1895,8.5°, 1901 ,"  Начиная с самого утра и до позднего вечера, погода в Днепре оставалась пасмурной. Без осадков.  "," Народный прогноз погоды: В этот день почитается память святителя Фотия, митрополита Киевского. В прежние времена в этот день был еще праздник Берегини. Берегиня почиталась хранительницей от зла и защитницей здоровья. К этому времени поспевает рання вишня. Наши предки заметили, если к 15 июля на деревьях «проглянут» первые желтые листья - осень наступит рано и зима будет ранней. В период с 15 по 20 июля в реках и водоемах начинает цвести вода.",dnepr
196,Воскресенье,16,июля,04:54,20:38,+23°,+12°,37.2°, 1951,4.2°, 1901 ,"  Первая половина дня в Днепре была ясной, а после обеда появились облака, которые продержались весь вечер. Без осадков.  "," Народный прогноз погоды: 16 июля почитается память благоверных князей Василия и Константина Ярославских. В народе этот день называется Маков, и с прежних времен считается несчастливым. 16 июля лучше быть осторожным и не начинать никакие дела. К этому времени полностью созревает и лесная, и садовая земляника. В этот день наши предки наблюдали за комарами и мошкарой: если они вьются кругами, хорошая погода гарантирована в ближайшие семь суток.",dnepr
197,Понедельник,17,июля,04:55,20:37,+25°,+14°,37.4°, 1951,6.2°, 1901 ,  В Днепре солнце в этот день редко показывалось из-за облаков. Без осадков.  ," Народный прогноз погоды: 17 июля отмечается день памяти святого благоверного великого князя Андрея Боголюбского. В прежние времена смотрели, нет ли жёлтых листьев на деревьях, если есть, то осень рано наступит. Этот день определял погоду 11 августа: «Каков Андрей - таков и Калинник (11 августа)». Наши предки в этот день наблюдали, как «играет месяц». Если он виден при восходе, то кажется перебегающим с места на место, изменяет свой цвет и прячется в облака. Такая ""игра"" предшествует хорошему урожаю.",dnepr
198,Вторник,18,июля,04:56,20:36,+28°,+14°,36.5°, 1984,13.0°, 1996 ,  В Днепре на небе до позднего вечера не было ни облачка. Без осадков.  ," Народный прогноз погоды: 18 июля почитается память преподобного Афанасия Афонского. В народе в этот день отмечали месяцев праздник. На Афанасия месяц продолжает играть, что предвещает хороший урожай. Наши предки в этот день следили за облаками: если на небе плывут желтые, словно мед, облака - к дождю. По этому поводу говорили: ""С гнилого кута (юго-запада) наволокло тучи - будет дождь"".",dnepr
199,Среда,19,июля,04:57,20:35,+30°,+15°,37.1°, 1905,10.7°, 1979 ,  В Днепре весь день держалась ясная погода и оставалась такой до позднего вечера. Без осадков.  ," Народный прогноз погоды: В этот день почитается память мученика Ермия. С прежних времен дошла традиция на Ермия варить варенье из черной смородины. Также в этот день почитается память преподобной Макрины (Макриды). В народе говорили, что осень по Макриде надо смотреть, если 19 июля дождь, то и осень будет дождливой: ""Макрида мокра - и осень мокра"".",dnepr
200,Четверг,20,июля,04:58,20:34,+31°,+17°,36.7°, 1915,11.0°, 1904 ,"  В Днепре вечером стояла ясная погода, несмотря на то, что днем небо на какое-то время было затянуто облаками. Без осадков.  "," Народный прогноз погоды: 20 июля отмечается день памяти преподобной Евдокии, княгини Московской. В народе этот день назывался Авдотья Сеногнойка, поскольку начиналось время затяжных дождей, что, в свою очередь, портило сено. Наши предки наставляли: «Сгребешь сено в кучи, так и не страшись тучи». Наши предки заметили, какова Авдотья Сеногнойка, таков будет и ноябрь.",dnepr
201,Пятница,21,июля,04:59,20:33,+32°,+17°,38.0°, 1903,9.9°, 1904 ,  В Днепре на небе до позднего вечера не было ни облачка. Без осадков.  ," Народный прогноз погоды: 21 июля почитается память святого великомученика Прокопия. В народе святого Прокопия называли Жатвенником, поскольку в это время начинали вязать снопы. Также в этот день отмечается праздник Казанской иконы Божьей Матери. В народе говорили: «Кто на Казанской женится, счастлив будет», поэтому в это время справлялось много свадеб. По этому дню судили о предстоящей зиме: «Что Казанская покажет, то и зима скажет». С 21 июля начинается самая сильная жара.",dnepr
202,Суббота,22,июля,05:01,20:31,+32°,+19°,38.0°, 1903,11.2°, 1904 ,"  Небо днем затянуло облаками, и вечером погода оставалась пасмурной. Без осадков.  "," Народный прогноз погоды: В этот день почитается память священномучеников Панкратия и Кирилла. На Панкратия и Кирилла пробуют первые огурцы с грядки. В народе этот день назывался черничным, поскольку с 22 июля начинался сбор черники. По народному поверью, «черника уводит от живота лихо», она «врачует язву желудка, чистит кровь, восстанавливает работу печени». Наши предки заметили, если этот день жаркий, то в декабре следует ожидать сильных холодов.",dnepr
203,Воскресенье,23,июля,05:02,20:30,+28°,+20°,39.0°, 1931,10.4°, 1904 ,"  Облачная погода продержалась в Днепре до самого вечера. Ночью начался дождь c грозой, но ближе к утру он закончился. Больше в этот день осадков не было.  "," Народный прогноз погоды: 23 июля отмечается день преподобного Антония Печерского. В старину заметили, если в этот день случится глухой гром - к тихому дождю, а если гром гулкий, можно ожидать ливня. С прежних времен до нас дошло ценное замечание для рыбаков: если гром в постный день (среда и пятница) - у рыбаков будет хороший улов рыбы.",dnepr
204,Понедельник,24,июля,05:03,20:29,+29°,+15°,37.4°, 2001,9.7°, 1955 ,  В Днепре облаков на небе в этот день никто так и не увидел. Без осадков.  ," Народный прогноз погоды: 24 июля отмечается день памяти святой равноапостольной Ольги. Также в этот день почитается память великомученицы Евфимии Всехвальной. В народе этот день называли Ефимьи-стожарницы, поскольку стоит очень жаркая погода. Часто этот день бывает грозовым. В это время начинают выпадать росы. Издревле конец июля - росистая пора. Эти росы вредные для помидоров. Наши предки заметили, если в этот день солнечно, то урожай зерновых культур будет хорошим.",dnepr
205,Вторник,25,июля,05:04,20:28,+31°,+18°,37.7°," 2001, 2008",10.4°, 1956 ,"  С утра небо в Днепре было ясным, таким оно и оставалось до завершения дня. Без осадков.  "," Народный прогноз погоды: В этот день почитается память священномучеников Прокла и Илария. В народе этот день называли Прокл Великие Росы. Прокловы росы считаются целебными. В прежние времена их собирали для лечения глазных болезней. В старину верили, что роса в этот день наделяет красотой, спокойствием. Наши предки заметили, если на Прокла ночью нет росы, а в низинах нет тумана - к ненастью. А если ночная роса не просыхает - быть грозе. В это время зацветают гладиолусы.",dnepr
206,Среда,26,июля,05:05,20:27,+32°,+20°,38.9°, 2001,10.1°, 1901 ,  Облачный день и пасмурный вечер пришли в Днепре на смену ясному утру. Всю вторую половину дня шел дождь c грозой.  ," Народный прогноз погоды: 26 июля отмечается собор Архангела Гавриила. По народному календарю этот день считается серединой лета. Если 26 июля на дворе сухо, то осень будет долгая, тёплая и сухая. Наши предки в этот день наблюдали за ласточками: если они низко летают, осень будет долгая. С этого времени кое-где грачи начинают собираться в первые осенние стаи.",dnepr
207,Четверг,27,июля,05:07,20:25,+34°,+19°,36.4°, 1909,9.3°, 1985 ,  С утра и до самого вечера небо в Днепре было скрыто за облаками. Без осадков.  ," Народный прогноз погоды: 27 июля почитается память преподобного Стефана Махрищского, чудотворца. С этого дня начинается спад лета, который продлится до 26 августа. В это время листья на деревьях начинают приобретать осеннюю окраску. В прежние времена заметили, если день 27 июля жаркий, сухой, то зима будет морозной и малоснежной.",dnepr
208,Пятница,28,июля,05:08,20:24,+33°,+22°,39.6°, 1999,11.4°, 1996 ,"  В этот день в Днепре с утра и до самого вечера сохранялась пасмурная погода. Утром и днем осадков не наблюдалось, а вечером шел дождь c грозой.  "," Народный прогноз погоды: В этот день почитается память мучеников Кирика и Иулитты. В народе этот день называли Кирики-мокродырики, потому что часто в этот день льет дождь. Женщины в прежние времена праздновали день ""матушки Улиты"", почитая ее своей заступницей. Также в этот день почитается память святого равноапостольного великого князя Владимира Киевского. В народе говорили: ""На Владимира Красное Солнышко солнце красное светит"". Поэтому, будет дождь или солнце, угадать трудно.",dnepr
209,Суббота,29,июля,05:09,20:23,+25°,+19°,37.2°, 1999,10.1°, 1904 ,   ," Народный прогноз погоды: 29 июля отмечается день священномученика Афиногена, епископа Пидахвийского. С этого дня холодают ночи, зной идёт на убыль. В прежние времена приметили, если вереск зацвел, значит июль уже уступает место августу. Также народ приметил, что на Афиногена пташки задумываются (замолкают).",dnepr
210,Воскресенье,30,июля,05:11,20:21,+21°,+17°,38.0°, 1928,12.3°," 1940, 1969 ","  С утра и до самого вечера небо в Днепре было скрыто за облаками. Утром продолжился ночной дождь, но ближе к полудню он закончился.  "," Народный прогноз погоды: 30 июля отмечается день памяти великомученицы Марины (Маргариты). В это время можно наблюдать зори с пазорями (голубыми вспышками зарниц). Как правило, июль уходит с грозами. Не случайно в эти дни наблюдали за погодой: по народной примете, осень будет такой, как два последних дня июля.",dnepr
211,Понедельник,31,июля,05:12,20:20,+28°,+14°,36.0°," 1893, 1938, 1953",8.9°, 1940 ,  Предрассветные облака в Днепре к утру рассеялись и больше в этот день они на небе не появились. Без осадков.  ," Народный прогноз погоды: В этот день почитается память Иоанна Многострадального. В прежние времена в это время топили бани, парили веники из травы и цветов, чтобы смыть с себя страдную усталость. В народе говорили: ""Хотя в июле и душно, и жарковато, но расставаться с ним жалковато"". По народным приметам, если июль был жаркий, зима будет морозной.",dnepr
212,Вторник,1,августа,05:13,20:18,+33°,+17°,36.6°, 1954,12.7°," 1968, 2008 ",  В Днепре весь день держалась ясная погода и оставалась такой до позднего вечера. Без осадков.  ," Народный прогноз погоды: 1 августа отмечается день памяти преподобной Макрины (Макриды). Макрида считается указательницей осени. Если на Макриду мокро - вся осень мокрая. В народе заметили, если на Макриду сухо, не будет дождей на шесть недель, мокро - дождь на тот срок. На переменную погоду осени указывал сильный ветер и переменная облачность в этот день. В это время начинается ранний листопад, замолкают птицы, пропадают оводы.",dnepr
213,Среда,2,августа,05:15,20:17,+35°,+21°,37.3°, 1998,9.0°, 1962 ,"  Вечер в Днепре оставался ясным, несмотря на то, что днем небо было затянуто тучами. Без осадков.  "," Народный прогноз погоды: 2 августа почитается память святого пророка Илии. В народе считается, что с Ильина дня идет поворот на осень, хотя жаркое лето может простоять еще долго. В это время устанавливается умеренное тепло. Световой день идет на убыль, а ночи на прибавление. Если в этот день бывает глухой гром - к тихому дождю, гром гулкий - к ливню, гром беспрерывный - будет град; гром гремит долго и не резко - к ненастью, если же отрывисто и непродолжительно - будет ясно.",dnepr
214,Четверг,3,августа,05:16,20:15,+35°,+22°,39.0°, 1895,9.7°, 1962 ,"  Утром небо в Днепре находилось во власти облаков, но во второй половине дня полностью от них очистилось. Без осадков.  "," Народный прогноз погоды: В этот день почитается память преподобного Симеона и пророка Иезекииля. В народе Симеона называли Летопроводцем, поскольку он лето провожает. По поверью, лето должно закончиться после полудня. Наши предки заметили, каково третье число августа, таков и октябрь. А если этот день выдастся ветренным, то зима будет достаточно холодной.",dnepr
215,Пятница,4,августа,05:17,20:14,+37°,+22°,36.8°, 1895,11.3°, 1969 ,"  Вечер в Днепре оставался ясным, несмотря на то, что днем небо было затянуто тучами. Без осадков.  "," Народный прогноз погоды: 4 августа отмечается день святой мироносицы равноапостольной Марии Магдалины. В народе этот день имел название Поцелуйница. С прежних времен в этот день остерегаются делать полевые работы: градом побьет, грозой убьет, потому что этот день считается и часто бывает громовым. Наши предки заметили, если в этот день гром гремит беспрерывно, то будет град.",dnepr
216,Суббота,5,августа,05:19,20:12,+37°,+23°,38.7°, 1895,7.4°, 1969 ,  В Днепре на небе до позднего вечера не было ни облачка. Без осадков.  ," Народный прогноз погоды: В этот день почитается память Почаевской иконы Божией Матери и мученика Трофима. В народе Трофима называют Бессонником, поскольку идет пора усиленных работ, страды: «Хорошему хозяину день мал». На полях в это время заканчивалась уборка. Наши предки заметили, что августовские росы - к отменной погоде.",dnepr
217,Воскресенье,6,августа,05:20,20:11,+34°,+24°,37.0°, 1901,8.5°, 1969 ,"  Ясная погода в Днепре наблюдалась на протяжении всего дня, такой она и осталась до глубокого вечера. Без осадков.  "," Народный прогноз погоды: 6 августа почитается память священномучеников благоверных князей Бориса и Глеба. В народе день Бориса и Глеба называли паликопна (гроза жжет копны), поэтому в поле старались не выезжать, за полевые работы не браться. Погоду узнать нашим предкам помогали цветы: если цветки вьюна плотно закрылись, скоро будет дождь.",dnepr
218,Понедельник,7,августа,05:21,20:09,+37°,+19°,36.8°, 1901,9.8°, 1938 ,  В Днепре на небе до позднего вечера не было ни облачка. Без осадков.  ," Народный прогноз погоды: 7 августа отмечается Успение (кончина) правоверной Анны, матери Пресвятой Богородицы. В прежние времена заметили, какова погода на Анну до обеда, такова зима до декабря; какова погода после обеда, такова зима после декабря. Наблюдали в этот день за аистами: если за неделю перед Спасом (14 августа) аисты начнут готовиться к отлету, то зима станет рано и будет морозная, а весна теплая.",dnepr
219,Вторник,8,августа,05:23,20:08,+34°,+22°,35.1°, 1929,10.0°," 1899, 1969 ","  Весь день небо в Днепре было ясным, и тучи не омрачили его своим присутствием. Без осадков.  "," Народный прогноз погоды: 8 августа отмечается день священномученика Ермолая, Ермиппа и Ермократа, иереев Никомедийских. У наших предков это было время сбора трав в лекарственных целях. В прежние времена заметили, золотистый цвет зари и фиолетовая окраска горизонта - к хорошей погоде.",dnepr
220,Среда,9,августа,05:24,20:06,+33°,+20°,35.5°, 1902,10.4°, 1899 ,"  Утром на небе в Днепре появились облака, но уже к середине дня исчезли, чтобы до самого вечера больше не возвращаться. Без осадков.  "," Народный прогноз погоды: В этот день почитается память великомученика и целителя Пантелеймона. В этот день боятся грозы: «Кто на Палия (Пантелеймона) работает, у того гроза спалит хлеб». В это время начинается ранний листопад у березы; ходят за лечебными травами и кореньями. Наши предки заметили, если птицы перестают петь, вскоре будет непогода.",dnepr
221,Четверг,10,августа,05:25,20:04,+34°,+19°,40.1°, 1930,8.6°, 1957 ,  В этот день в Днепре небо оставалось ясным до самого позднего вечера. Без осадков.  ," Народный прогноз погоды: 10 августа почитается память Прохора, Никанора, Тимона и Пармена диаконов. В это время выкапывают луковицы тюльпанов. В старину заметили, что сильное мерцание звезд на рассвете предвещает через два-три дня дождь.",dnepr
222,Пятница,11,августа,05:27,20:02,+34°,+18°,36.1°, 1951,10.6°, 1919 ,"  С утра небо в Днепре было ясным, таким оно и оставалось до завершения дня. Без осадков.  "," Народный прогноз погоды: 11 августа отмечается день святого мученика Калинника. Следили в прежние времена за овсом на Калинника: если спелый овес во второй раз зазеленеет - осень будет ненастной. В прежние времена существовало такое понятие как ""мороки"" - это мрачное туманное время, которое было характерно для этого дня.",dnepr
223,Суббота,12,августа,05:28,20:01,+36°,+18°,37.6°, 1951,10.0°, 1926 ,  В Днепре на небе до позднего вечера не было ни облачка. Без осадков.  ," Народный прогноз погоды: В этот день почитается память апостолов Силы, Силуана и других. В прежние времена заметили, если в это время дни стоят пасмурные и прохладные, то дождя опасаться не должно, и работы в поле могут продолжаться без остановки; когда же душно и тягостно, и насекомые особенно злы и едки, то будет дождь.",dnepr
224,Воскресенье,13,августа,05:30,19:59,+36°,+18°,36.9°, 1948,8.8°, 1995 ,"  Весь день в Днепре небо оставалось ясным, только к вечеру появились первые тучи. Без осадков.  "," Народный прогноз погоды: 13 августа отмечается день памяти праведника Евдокима. В народе этот день называли Евдокимово заговенье, так как с 14 августа начинается Успенский пост. В прежние времена наши предки следили на Евдокима за восходом: если солнце при восходе ярко-красное и вскоре прячется в облака - можно ждать дождя.",dnepr
