,infoDayweek,infoDate,infoMonth,sunUp,sunDown,tempMax,tempMin,maxTemp,maxYear,minTemp,minYear,dayInfo,dayHistory,city
153,Суббота,3,июня,04:21,20:20,+18°,+10°,35.7°, 1995,4.1°," 1978, 2008 ","  Пасмурная погода в Луганске продержалась весь день, утреннее прояснение оказалось непродолжительным. Без осадков.  "," Народный прогноз погоды: В этот день почитается память равноапостольных царя Константина и матери его царицы Елены. В народе Елену (Олёну) называли Леносейкой, так как это было время посева льна. Наши предки заметили, если в этот день погода будет ненастной, то и осень будет такой. Также по этому дню судили о начале зимы: ""Если 3 июня дождь с градом, то 3 декабря - снег с крупой"". В это время уже отцветают сады. Продолжается цветение у малины, шиповника, рябины. Могут появляться и первые грибы: красноголовики, подберезовики, белые.",lugansk
154,Воскресенье,4,июня,04:20,20:21,+19°,+7°,34.7°, 1995,1.9°, 2003 ,  В Луганске на небе до позднего вечера не было ни облачка. Без осадков.  ," Народный прогноз погоды: 4 июня отмечается день памяти мученика Василиска. Этот день в прежние времена считался соловьиным днем. Наши предки ходили слушать пение соловья, считали, что ""хорошее утро с песен птиц начинается"". Если на Василиска соловей поет всю ночь, то день погожий будет. А если в этот день хорошо пахнет жимолостью - к дождю. 4 июня наши предки следили за насекомыми: если массово появлялись пауки и оводы - к урожаю огурцов. На хороший урожай указывали и сильные росы.",lugansk
155,Понедельник,5,июня,04:20,20:22,+24°,+8°,34.2°, 1962,4.9°, 1979 ,  Утренние облака в Луганске не продержались долго - всю вторую половину дня в небе царила ясная погода. Без осадков.  , Народный прогноз погоды: 5 июня почитается память святителя Леонтия Ростовского и чудотворца Романа Угличского. На Леонтия кончают посадку огурцов. Наши предки заметили: «Много оводов в этот день - к большому урожаю огурцов». Если утром трава пахнет сильнее обычного - к дождю.,lugansk
156,Вторник,6,июня,04:19,20:22,+29°,+12°,33.3°, 1946,2.7°, 1968 ,"  Вечер в Луганске был пасмурным, надежды на то, что послеобеденное прояснение окажется продолжительным, не оправдались. Без осадков.  "," Народный прогноз погоды: В этот день почитается память преподобного Симеона столпника на Дивной горе, чудотворца. Погоду 6 июня в прежние времена предсказывали пчелы: если они роем гудят на цветущей рябине - завтра будет ясный день. В это время в садах цветут поздние сорта яблонь, вишни.",lugansk
157,Среда,7,июня,04:19,20:23,+30°,+17°,36.5°, 1975,5.7°, 1968 ,  С самого утра и до позднего вечера небо в Луганске оставалось ясным и безоблачным. Без осадков.  ," Народный прогноз погоды: 7 июня отмечается день памяти священномученика Ферапонта и Ивана Предтечи. В прежние времена этот день называли медвяными росами, Ферапонт Рябинник. В народе об этом дне говорят: «С Иванова дня пошли вредные (медяные) росы, приносящие болезни растениям». 7 июня часто гремят грозы. Особенно наши предки наблюдали в этот день за рябиной: если на ней много цветов - будет хороший урожай хлеба. А вот если рябина поздно расцветает, то осень будет долгой.",lugansk
158,Четверг,8,июня,04:18,20:24,+30°,+17°,36.7°, 1975,7.2°, 1978 ,  В Луганске на небе до позднего вечера не было ни облачка. Без осадков.  ," Народный прогноз погоды: 8 июня почитается память апостолов Карпа и Алфея. Наши предки называли этот день Карп-карполов, так как на Карпа хорошо карпы ловятся. Следили в этот день за комарами: если их было слишком много, то последние дни месяца ожидались теплыми, но дождливыми.",lugansk
159,Пятница,9,июня,04:18,20:25,+31°,+18°,39.0°, 1969,5.2°, 1950 ,"  В Луганске ясному утру пришла на смену облачная погода, которая продержалась до позднего вечера. Вечером был дождь c грозой.  "," Народный прогноз погоды: В этот день почитается память священномученика Ферапонта, епископа Сардийского и мученицы Феодоры девы. В народе есть поговорка: «На Федору не выноси из избы сору». В этот день избы не мели и не мыли, чтобы не навлечь беду. В прежние времена в этот день следили за муравьями: если вокруг муравейника много муравьев - к хорошей погоде.",lugansk
160,Суббота,10,июня,04:18,20:25,+23°,+17°,35.2°, 1948,5.6°," 1958, 2008 ",  В Луганске облачная погода продержалась весь день. С утра и до позднего вечера шел дождь c грозой.  ," Народный прогноз погоды: 10 июня отмечается день памяти преподобного Никиты исповедника. Святой Никита в народе почитается стражем гусей, поэтому его попросту называют Гусятником. Это обрядовый праздник. Гуси с весны требуют внимательного ухода, т.к. появившиеся в это время гусята часто гибнут. Чтобы спасти их от гибели, народ и дал им святого покровителя. В народе считается - если тихий день, то урожай будет хороший. Следили также за клевером: ""Клевер сближает листочки - к ненастью"".",lugansk
161,Воскресенье,11,июня,04:18,20:26,+18°,+15°,35.4°, 1948,5.0°, 1976 ,"  С утра и до самого вечера небо в Луганске было скрыто за облаками. Утром и днем шел дождь, который закончился ближе к вечеру.  "," Народный прогноз погоды: В этот день почитается память священномученицы Феодосии, девы Тирской. В народе святую называли Колосяница и Гречишница, поскольку в это время начинает колоситься хлеб и сеют гречку. С давних времен день Федосьи считается несчастливым днем: «День святой Феодосии стоит один всех понедельников». В прежние времена в этот день наблюдали за воробьями: если они веселы, подвижны, драчливы - к хорошей погоде.",lugansk
162,Понедельник,12,июня,04:17,20:27,+23°,+11°,34.0°, 1981,6.1°, 2000 ,"  Первая половина дня в Луганске была ясной, а после обеда появились облака, которые продержались весь вечер. Без осадков.  "," Народный прогноз погоды: 12 июня отмечается день памяти преподобного Исаакия-исповедника. В народе этот день считается змеиным. По народному поверью, в этот день змеи «ходят по лесам станицами» и убивать их очень опасно. Каждому встречному они готовы за это мстить без милосердия. С древних времен до нас дошла традиция в день Исаакия сажать бобы. Наши предки 12 июня наблюдила за пауками: если пауки усиленно работают в этот день, значит погода будет меняться. В это время цветут шиповник и жасмин.",lugansk
163,Вторник,13,июня,04:17,20:27,+25°,+16°,35.5°, 1998,5.8°, 1950 ,"  Облака в Луганске уже с утра заняли свое место под солнцем, и пасмурная погода держалась до самого вечера. Дождь, который начался во второй половине дня, к вечеру сменился на дождь c грозой.  "," Народный прогноз погоды: 13 июня почитается память мученика Ермия. В народе Ермия называли Распрягальником. Это был обрядовый народный праздник. Считалось, что в этот день следует окончить сев. Наши предки прислушивались к кукушке, если она в этот день кукует - хорошая погода будет. Также обращали внимание на росу - чем обильнее она вечером, тем назавтра жарче.",lugansk
164,Среда,14,июня,04:17,20:28,+24°,+16°,37.3°, 1998,5.8°, 1984 ,"  Облачная погода продержалась в Луганске до самого вечера. Ночью пошел дождь, но ближе к утру он закончился. До завершения дня осадков больше не наблюдалось.  "," Народный прогноз погоды: В этот день почитается память мучеников Иустина Философа и Харитона. В народе заметили, если в этот день долго кукует кукушка - предполагается теплая погода без холодного утра. Утро этого дня имело для крестьян большое значение - по нему определяли урожай: красное утро на Устина - красный налив ржи; дождь, пасмурно - урожай на лен и коноплю. Для этого дня существует красивая семейная традиция: вечер этого дня следует провести наедине с любимыми, тогда в семье будет счастье.",lugansk
165,Четверг,15,июня,04:17,20:28,+21°,+13°,36.3°, 1960,6.3°, 1984 ,"  Утром в Луганске стояла ясная погода, но днем небо скрылось за облакамии, которые не исчезли до позднего вечера. Первая половина дня прошла без осадков. После обеда начался дождь, но он закончился еще до наступления вечера.  "," Народный прогноз погоды: 15 июня отмечается день святителя Никифора, исповедника, патриарха Константинопольского. Погоду в этот день нашим предкам предсказывало солнце: если оно по вечеру не сядет в облако, то следующий день будет хороший; если сядет в облако, то ненастный или пасмурный.",lugansk
166,Пятница,16,июня,04:17,20:29,+20°,+12°,39.3°, 1924,5.6°, 1966 ,"  В Луганске ясная погода продержалась совсем немного в утреннее время, днем небо укрыли облака и не покинули его до позднего вечера. Без осадков.  "," Народный прогноз погоды: 16 июня почитается память мученика Лукиана. В народе этот день называли Лука Ветреник, поскольку ветер в этот день являлся главным персонажем. На Луку более всего боялись северо-восточного ветра, который будто бы приносит с собой беспрерывные дожди, вредные при наливании ржи. Наши предки внимательно следили за направлением ветра: с северной стороны - будет день ясный; холодноватый ветер - может быть градовый дождь; с юга или запада - к ненастью; с юго-запада - ненастье надолго.",lugansk
167,Суббота,17,июня,04:17,20:29,+24°,+14°,36.1°, 1972,4.8°, 1966 ,  На протяжении всего дня небо в Луганске было покрыто облаками. Всю вторую половину дня шел дождь.  ," Народный прогноз погоды: В этот день почитается память святителя Митрофана Константинопольского. На Митрофана наши предки следили за вечерней зарей: красная заря - к ветру; светлая и желтая - к дождю. В это время зацветают поздние сорта рябины, яблони.",lugansk
168,Воскресенье,18,июня,04:17,20:29,+25°,+13°,37.0°, 1998,7.5°, 1985 ,  В Луганске солнце в этот день редко показывалось из-за облаков. Без осадков.  ," Народный прогноз погоды: 18 июня отмечается день священномученика Дорофея, епископа Тирского. В народе говорили: ""День Дорофея - утро вечера мудренее"". Если в этот день солнце парит и тишина в воздухе, можно готовится к грозе. С Дорофея начинаются самые короткие ночи в году - ""воробьиные"".",lugansk
169,Понедельник,19,июня,04:17,20:30,+27°,+13°,36.8°, 1998,5.6°, 1958 ,"  Небо в Луганске днем затянули облака, которые продержались до вечера и уже никуда не исчезли. Без осадков.  "," Народный прогноз погоды: В этот день почитается память преподобного Илариона Нового. В сельских жителей начинается разгар прополки. По этому поводу есть пословица: «Пришел Илларион - дурную траву из поля вон». Наши предки в этот день понаблюдали за насекомыми: если жуки летают вечером, можно расчитывать на хорошую погоду.",lugansk
170,Вторник,20,июня,04:18,20:30,+29°,+15°,34.8°, 1998,7.5°, 1958 ,"  Весь день небо в Луганске было ясным, и тучи не омрачили его своим присутствием. Без осадков.  "," Народный прогноз погоды: 20 июня отмечается день памяти священномученика Феодота (Федота) Анкирского. В народе святого Федота называли Урожайником. «Святой Федот тепло дает - рожь в золото ведет». Для наших предков погода этого дня имела большое значение: если она теплая, ясная, то урожай ржи будет хороший, налив полный, зерно крупное; если будет дождь - зерно будет плохое, тощее. В прежние времена прислушивались к лесу: перед грозой он притихает. Следили и за самим громом: если долго гремит - будет град.",lugansk
171,Среда,21,июня,04:18,20:30,+31°,+16°,36.5°, 1972,6.6°, 1955 ,"  Весь день небо в Луганске было ясным, но вечером погода сменилась на облачную. Без осадков.  "," Народный прогноз погоды: 21 июня отмечается день памяти великомученика Феодора Стратилата. В народе святого называли Колодезником, поскольку это был день копателей коледезей. Наши предки говорили, что «Стратилат грозами богат» - с этого дня наступает пора летних гроз. Приметили в старину, если во время грозы слышатся раскаты грома, то стоит ждать затяжного ненастья. Также в этот день обращали внимание на росы: если много росы, то урожай будет хорошим. 21-22 июня - день летнего солнцестояния.",lugansk
172,Четверг,22,июня,04:18,20:30,+26°,+17°,38.2°, 1972,7.0°, 1978 ,"  В Луганске к утру распогодилось, облака изчезли и до конца дня больше не появлялись. Без осадков.  "," Народный прогноз погоды: В этот день почитается память святителя Кирилла Александрийского. В прежние времена день 22 июня имел еще и такое название - Кирилл Конец Весны Начало Лету. Это второй день летнего солнцестояния, и это самый длинный день в году. По этому поводу наши предки говорили, что «На Кириллу солнышко отдает земле всю свою силу». По солнцу и о предстоящей погоде судили: если оно светит днем как бы сквозь оболочку - надо вскоре ожидать дождя.",lugansk
173,Пятница,23,июня,04:18,20:30,+27°,+13°,37.0°, 1948,4.3°, 1983 ,  На протяжении всего дня погода в Луганске была пасмурной. Без осадков.  ," Народный прогноз погоды: 23 июня почитается память священномученика Тимофея Прусского. В народе день Тимофея назывался мышиный писк. По преданию, в этот день по земле ходят-бродят призраки. Старые люди верили и видели в эту пору несметные «стада мышей» на гумнах, что не предвещало ничего хорошего. Погоду в этот день предсказывал дым от костра: если он поднимается столбом - к ясной погоде, стелется по земле - к ненастью. А если на Тимофея стоит засуха, то в этот день добра не жди.",lugansk
174,Суббота,24,июня,04:19,20:30,+23°,+18°,36.0°, 1946,4.9°, 1983 ,"  В Луганске солнце в этот день редко показывалось из-за облаков. Ночью шел дождь, который усилился утром, но к середине дня прекратился.  "," Народный прогноз погоды: 24 июня отмечается день памяти апостолов Варфоломея и Варнавы. В прежние времена в этот день нельзя было рвать траву, поскольку люди верили, что по ней катается всякая нечистая сила. Солнечную погоду 24 июня предсказывал туман, который утром стелется по воде, и мокрица, которая остается раскрытой весь день. Наши предки заметили, если во время восхода солнца стоит духота, то хорошей погоды не ждать. Дождь предвещала чистая вода в водоемах и сильный запах травы и жимолости утром.",lugansk
175,Воскресенье,25,июня,04:19,20:30,+25°,+14°,36.4°, 1957,8.0°, 1994 ,  На протяжении всего дня погода в Луганске была пасмурной. Без осадков.  ," Народный прогноз погоды: 25 июня отмечается день памяти преподобных Петра Афонского и Онуфрия Великого. В народе этот день часто называли Петр Поворот, так как с Петра Афонского солнце на зиму, а лето на жары поворачивает. В прежние времена принято было сеять в этот день до обеда какое-нибудь белое зерно, а после обеда - чёрное (гречку). Исполнение этого правила гарантировало удачу. В этот день выпадают большие росы. Наши предки приметили, если дождь идет маленькими каплями - будет идти долго.",lugansk
176,Понедельник,26,июня,04:20,20:30,+29°,+16°,37.4°, 1957,9.6°, 1986 ,"  Утро в Луганске было безоблачным, и до конца дня небо оставалось ясным. Без осадков.  "," Народный прогноз погоды: В этот день почитается память мученицы Акелины (Акулины). В народе этот день называли: Акулина Гречишница (в это время сеют гречу), Акулина - Кривые огурцы (в это время еще можно сеять огурцы, но красивыми они уже не будут). С Акулины лютуют мошкара, комары, оводы, слепни, мухи. «Мошкара толчется кругами - к хорошей погоде». Наши предки вечером 26 июня следили за луной: если она в белом кругу, то будет дождь. Конец «воробьиным ночам». В это время зацветает барбарис.",lugansk
177,Вторник,27,июня,04:20,20:30,+32°,+20°,38.1°, 1957,8.2°, 1990 ,  В Луганске облаков на небе в этот день никто так и не увидел. Без осадков.  ," Народный прогноз погоды: 27 июня отмечается день памяти святого пророка Елисея. Наши предки боялись дождя в этот день, поскольку он обещал еще семь недель непогоды. Предсказывать погоду в этот день могла и рыба: если она играет в реке - ночью может быть гроза.",lugansk
178,Среда,28,июня,04:21,20:30,+32°,+20°,34.6°, 1957,8.9°, 1951 ,"  Утренние облака в небе продержались недолго, днем и вечером в Луганске стояла ясная погода. Без осадков.  "," Народный прогноз погоды: В этот день почитается память мучеников Вита (Фита) и Модеста. Святому Модесту молятся на случай падежа скота. В народе говорили, что на Вита соловей замолкает. Наши предки заметили, что «Дождь на Фита - плохо для жита». По примете, день 28 июня желателен солнечный, так как в случае дождливой и ненастной погоды в доме будет разлад и склоки. В прежние времена приметили, если во время восхода солнца стоит духота - к ненастью.",lugansk
179,Четверг,29,июня,04:21,20:30,+32°,+21°,36.9°, 1954,10.1°, 1993 ,  В Луганске утреннее прояснение не сделало большой погоды на фоне облачного в целом дня. Без осадков.  ," Народный прогноз погоды: 29 июня отмечается день памяти святителя Тихона Амафунтского. В народе говорили: «На Тихона солнце идет тише». Это считается самый тихий день в году. С Тихона кончается молодое лето, наступает зрелое. В этот день устраивали пир для тружеников, которые унавоживали поля. Эти люди были очень нужны, потому что: ""Где лишняя навоза колыжка, там лишняя хлеба коврижка"". Наши предки приметили, если пчелы утром играют - будет ясный день, толкутся - к ненастью.",lugansk
180,Пятница,30,июня,04:22,20:30,+34°,+19°,38.1°, 1954,8.4°, 1953 ,"  В Луганске днем на небе появились облака, которые к вечеру рассеялись. Без осадков.  "," Народный прогноз погоды: 30 июня почитается память священномучеников Мануила и Исмаила. В прежние времена говорили: «На Мануила солнце застаивается (медлит в зените)». Эту народную примету подтверждают данные астрономов: действительно, к этому времени Земля сбавляет скорость движения вокруг Солнца. На ночном небе в это время видны зарницы. Наши предки в этот день прислушивались к деревьям: если сосна звенит, а дуб - стонет, значит бурю не миновать.",lugansk
181,Суббота,1,июля,04:22,20:30,+34°,+22°,36.3°, 1991,7.8°, 1962 ,  Погожий день пришел на смену пасмурному утру и безоблачная погода продержалась в Луганске до конца дня. Без осадков.  ," Народный прогноз погоды: 1 июля почитается память мучеников Леонтия, Ипатия и Федула. В давние времена 1 июля отмечался Ярилин день - день палящего солнца. По этому поводу организовывались народные гуляния. Наши предки в этот день наблюдали за травой: если утром она сухая - к ночи ожидай дождя. В это время отцветает малина, начинают цвести лилии.",lugansk
182,Воскресенье,2,июля,04:23,20:29,+32°,+23°,37.7°, 1991,4.4°, 1897 ,"  Погода в Луганске порадовала нас безоблачным утром, но со второй половины дня и до позднего вечера оставалась пасмурной. Без осадков.  "," Народный прогноз погоды: 2 июля отмечается день памяти мученика Зосимы. В народе Зосима считается покровителем пчел. С этого времени пчелы начинают заносить мед, заливать соты. Поскольку день посвящен этим трудолюбивым насекомым, то и погоду наши предки определяли по их поведению. Так вот: когда пчелы сильно летят к своим ульям, то скоро дождь; становятся злее, чаще жалят - перед засухою; сидят на стенках улья - к сильной жаре.",lugansk
183,Понедельник,3,июля,04:24,20:29,+31°,+17°,35.7°, 1991,9.1°, 1947 ,  Облачная погода продержалась в Луганске до самого вечера. Без осадков.  ," Народный прогноз погоды: В этот день почитается память священномученика Мефодия, епископа Патарского. В народе этот день называли Паутинный, потому что погоду предсказывал паук. Если в этот день он не раскидывает сетей - будет дождь или буря. А если снова плетет паутину - перемена погоды к лучшему. Очень часто этот день бывает дождливый, с грозой. Дождь в этот день мог ""предсказать"" не только паук. Если муравьи прячутся в кучи - жди сильного ветра, дождя, грозы; жаба в траву выползла - тоже ожидай дождя.",lugansk
184,Вторник,4,июля,04:24,20:29,+24°,+18°,38.4°, 1954,7.6°, 1963 ,"  В Луганске тучи заняли свое место под солнцем еще утром и не оставили его до глубокого вечера. После полудня дождю с грозами, который начался утром, пришел на смену дождь и продолжался до завершения дня.  "," Народный прогноз погоды: 4 июля отмечается день священномученика Терентия, епископа Иконийского. В прежние времена заметили, если этот день жаркий, то декабрь будет морозным. В это время зацветает липа.",lugansk
185,Среда,5,июля,04:25,20:28,+25°,+17°,39.1°, 1954,10.9°, 1950 ,"  Утром облака в Луганске растаяли, и весь день вплоть до вечера наблюдалась ясная погода. Ночью прошел сильный дождь, но уже к утру он закончился. Вся остальная часть дня прошла без осадков.  "," Народный прогноз погоды: В этот день почитается память священномученика Евсевия, епископа Самосатского. Наши предки в этот день ожидали дождя, так как он указывал на хороший урожай хлебов. Хороший урожай обещал и месяц, который играет вечером. А утром наблюдали за туманом: если он стелется по воде - будет хорошая погода.",lugansk
186,Четверг,6,июля,04:26,20:28,+25°,+13°,39.8°, 1990,8.7°, 1976 ,"  Первая половина дня в Луганске была ясной, а после обеда появились облака, которые продержались весь вечер. Без осадков.  "," Народный прогноз погоды: 6 июля отмечается день Владимирской иконы Божией Матери. Также в этот день почитается память священномученицы Агриппины. В народе святую называли Аграфена Купальница, потому что в этот день начинались купанья. Пожалуй, самым главным событием дня Аграфены Купальницы был сбор трав, кореньев для лечебных и знахарских целей. Чтобы узнать погоду на ближайшее будущее, наши предки в этот день следили за воронами: если они под тучи взвиваются - к ненастью.",lugansk
187,Пятница,7,июля,04:27,20:27,+22°,+15°,36.1°, 1955,8.9°, 1952 ,"  В Луганске до самого вечера держалась пасмурная погода, и лишь под конец дня небо очистилось от облаков. Утром продолжился ночной сильный дождь, но ближе к полудню он закончился.  "," Народный прогноз погоды: 7 июля отмечается Рождество честного славного Пророка, Предтечи и Крестителя Господня Иоанна. Это один из самых почитаемых народом праздник. С 7 июля наши предки начинали сенокос, пока трава не осеменилась. Наши предки заметили, если на Ивана сильная роса - к урожаю огурцов. В прежние времена говорили, если в этот день будет дождь, то через пять дней солнышко будет светить. Дождь на Ивана Купала считался благодатным.",lugansk
188,Суббота,8,июля,04:28,20:27,+23°,+12°,37.2°, 2002,8.3°, 1952 ,  Облачный день и пасмурный вечер пришли в Луганске на смену ясному утру. Без осадков.  ," Народный прогноз погоды: В этот день почитается память святого благоверного князя Петра и княгини Февронии, муромских чудотворцев. Святые супруги прославились благочестием и милосердием. Петр и Феврония скончались в один день и час. Они - образец христианского супружества. Наши предки заметили, с этого дня следует ожидать еще сорок жарких дней.",lugansk
189,Воскресенье,9,июля,04:29,20:26,+19°,+11°,38.0°, 2002,9.0°, 1965 ,"  В Луганске тучи заняли свое место под солнцем еще утром и не оставили его до глубокого вечера. Сильный дождь, который начался во второй половине дня, к вечеру ослабел.  "," Народный прогноз погоды: 9 июля отмечается день иконы Тихвинской Божьей Матери. Также в этот день почитается память преподобного Давида Солунского. В народе святого называют Земляничником, так как к этому времени поспевает земляника. У наших предков существовало поверье: кто хочет занять денег, тот должен положить травы земляники в карман и смело идти - отказа не будет. Чтобы узнать погоду, в прежние времена следили за травой: если утром она сухая, к ночи следует ожидать дождя.",lugansk
190,Понедельник,10,июля,04:30,20:25,+24°,+10°,37.3°, 1953,8.5°, 1971 ,"  В Луганске была ясная погода, но к вечеру небо покрылося облаками. Без осадков.  "," Народный прогноз погоды: 10 июля отмечается день памяти преподобного Сампсона Странноприимца. В народе известно такое название этого дня - Самсон Сеногной, потому что часто 10 июля бывают дожди, что, в свою очередь, портит заготовку сена. Если дождь в этот день случается, то будет он идти до Бабьего лета. А если погода хорошая, солнечная, то продержится она еще семь недель.",lugansk
191,Вторник,11,июля,04:31,20:25,+27°,+14°,38.6°, 1996,7.1°, 1973 ,"  Небо в Луганске днем затянули облака, которые продержались до вечера и уже никуда не исчезли. Без осадков.  "," Народный прогноз погоды: В этот день почитается память преподобных Сергия и Германа, Валаамских чудотворцев. С этого дня уже можно копать ранний картофель. В прежние времена заметили, что на кануне Петрова дня (12 июля) солнце необычайно горело, разливалось красками. В этот день наши предки слушали кукушку: если она переставала куковать - зима рано придёт.",lugansk
192,Среда,12,июля,04:32,20:24,+29°,+15°,38.8°, 1996,8.3°, 1973 ,  В Луганске облачная погода продержалась весь день. Без осадков.  ," Народный прогноз погоды: 12 июля отмечается день памяти славных и всехвальных первоверховных святых апостолов Петра и Павла. Этот день считается макушкой лета. Наши предки заметили, если ясно на Петров день - год будет хорошим, а если дожди - 40 дней еще будет ненастье. Чаще всего этот день сухой, жаркий, светлый. По этому поводу существовала поговорка: «Петр-Павел жару прибавил». Если кукушка кукует после Петрова дня, то, значит, лето будет хорошее, долгое и снег нескоро выпадет.",lugansk
193,Четверг,13,июля,04:33,20:23,+30°,+19°,38.2°, 1996,10.1°, 1975 ,"  Ясным небо в Луганске было недолго, потом его затянули облака, которые продержались до вечера. Без осадков.  "," Народный прогноз погоды: В этот день отмечается собор святых славных и всехвальных 12 апостолов: Петра, Андрея, Иакова Зеведеева, Иоанна, Филиппа, Варфоломея, Фомы, Матфея, Иакова Алфеева, Иуды Иаковля, Симона Зилота и Матфия. Наши предки прислушиваться к кукушке: если она продолжает куковать - лето будет хорошее и долгое.",lugansk
194,Пятница,14,июля,04:34,20:22,+30°,+18°,38.9°, 1996,9.1°, 1986 ,  Безоблачным небо в Луганске было недолго - всю вторую половину дня царила пасмурная погода. Без осадков.  ," Народный прогноз погоды: 14 июля отмечается день памяти святых чудотворцев бессребренников Космы и Дамиана. В крестьян в это время начинался сенокос: «Кузьма и Демьян пришли - на покос пошли». К этому времени поспевает малина, первые овощи. Наши предки на Кузьму и Демьяна варили варенье из крыжовника. В прежние времена заметили, хорошая погода 14 июля обещает хорошую погоду 14 ноября, а если будет плохая погода в этот день, то и 14 ноября ничего хорошего не жди.",lugansk
195,Суббота,15,июля,04:35,20:22,+29°,+18°,36.2°, 2001,10.0°, 1955 ,  В Луганске солнце в этот день редко показывалось из-за облаков. Без осадков.  ," Народный прогноз погоды: В этот день почитается память святителя Фотия, митрополита Киевского. В прежние времена в этот день был еще праздник Берегини. Берегиня почиталась хранительницей от зла и защитницей здоровья. К этому времени поспевает рання вишня. Наши предки заметили, если к 15 июля на деревьях «проглянут» первые желтые листья - осень наступит рано и зима будет ранней. В период с 15 по 20 июля в реках и водоемах начинает цвести вода.",lugansk
