,infoDayweek,infoDate,infoMonth,sunUp,sunDown,tempMax,tempMin,maxTemp,maxYear,minTemp,minYear,dayInfo,dayHistory,city
177,Вторник,27,июня,05:00,21:17,+25°,+18°,30.0°, 1979,7.0°, 1993 ,"  В Виннице к вечеру тучи, царившие в небе весь день, убрались восвояси. Ночью был дождь c грозой, но уже к утру он закончился. Больше осадков не наблюдалось.  "," Народный прогноз погоды: 27 июня отмечается день памяти святого пророка Елисея. Наши предки боялись дождя в этот день, поскольку он обещал еще семь недель непогоды. Предсказывать погоду в этот день могла и рыба: если она играет в реке - ночью может быть гроза.",vinitsa
178,Среда,28,июня,05:01,21:17,+27°,+14°,32.6°, 1963,8.0°," 1952, 2 ","  В Виннице днем на небе появились облака, которые к вечеру рассеялись. Без осадков.  "," Народный прогноз погоды: В этот день почитается память мучеников Вита (Фита) и Модеста. Святому Модесту молятся на случай падежа скота. В народе говорили, что на Вита соловей замолкает. Наши предки заметили, что «Дождь на Фита - плохо для жита». По примете, день 28 июня желателен солнечный, так как в случае дождливой и ненастной погоды в доме будет разлад и склоки. В прежние времена приметили, если во время восхода солнца стоит духота - к ненастью.",vinitsa
179,Четверг,29,июня,05:02,21:17,+30°,+17°,35.0°, 1963,6.4°, 1962 ,"  В Виннице была ясная погода, но к вечеру небо покрылося облаками. Весь день прошел без осадков, только вечером начался дождь c грозой.  "," Народный прогноз погоды: 29 июня отмечается день памяти святителя Тихона Амафунтского. В народе говорили: «На Тихона солнце идет тише». Это считается самый тихий день в году. С Тихона кончается молодое лето, наступает зрелое. В этот день устраивали пир для тружеников, которые унавоживали поля. Эти люди были очень нужны, потому что: ""Где лишняя навоза колыжка, там лишняя хлеба коврижка"". Наши предки приметили, если пчелы утром играют - будет ясный день, толкутся - к ненастью.",vinitsa
180,Пятница,30,июня,05:02,21:17,+29°,+18°,32.6°, 1963,6.7°, 1962 ,"  На смену пасмурному утру в Виннице пришел ясный день, и облаков на небе не было до позднего вечера. Утром был дождь c грозой. День и вечер прошли без осадков.  "," Народный прогноз погоды: 30 июня почитается память священномучеников Мануила и Исмаила. В прежние времена говорили: «На Мануила солнце застаивается (медлит в зените)». Эту народную примету подтверждают данные астрономов: действительно, к этому времени Земля сбавляет скорость движения вокруг Солнца. На ночном небе в это время видны зарницы. Наши предки в этот день прислушивались к деревьям: если сосна звенит, а дуб - стонет, значит бурю не миновать.",vinitsa
181,Суббота,1,июля,05:03,21:16,+27°,+20°,32.5°, 1950,8.3°, 1982 ,"  В Виннице солнце в этот день редко показывалось из-за облаков. Утро и день прошли без осадков, только ближе к вечеру начался дождь c грозой.  "," Народный прогноз погоды: 1 июля почитается память мучеников Леонтия, Ипатия и Федула. В давние времена 1 июля отмечался Ярилин день - день палящего солнца. По этому поводу организовывались народные гуляния. Наши предки в этот день наблюдали за травой: если утром она сухая - к ночи ожидай дождя. В это время отцветает малина, начинают цвести лилии.",vinitsa
182,Воскресенье,2,июля,05:04,21:16,+26°,+14°,32.2°, 1987,6.0°, 1951 ,  Облачная погода продержалась в Виннице до самого вечера. Без осадков.  ," Народный прогноз погоды: 2 июля отмечается день памяти мученика Зосимы. В народе Зосима считается покровителем пчел. С этого времени пчелы начинают заносить мед, заливать соты. Поскольку день посвящен этим трудолюбивым насекомым, то и погоду наши предки определяли по их поведению. Так вот: когда пчелы сильно летят к своим ульям, то скоро дождь; становятся злее, чаще жалят - перед засухою; сидят на стенках улья - к сильной жаре.",vinitsa
183,Понедельник,3,июля,05:04,21:16,+22°,+15°,28.8°, 1961,5.5°, 1960 ,  На протяжении всего дня небо в Виннице было покрыто облаками. Без осадков.  ," Народный прогноз погоды: В этот день почитается память священномученика Мефодия, епископа Патарского. В народе этот день называли Паутинный, потому что погоду предсказывал паук. Если в этот день он не раскидывает сетей - будет дождь или буря. А если снова плетет паутину - перемена погоды к лучшему. Очень часто этот день бывает дождливый, с грозой. Дождь в этот день мог ""предсказать"" не только паук. Если муравьи прячутся в кучи - жди сильного ветра, дождя, грозы; жаба в траву выползла - тоже ожидай дождя.",vinitsa
184,Вторник,4,июля,05:05,21:15,+21°,+11°,32.0°, 1961,8.2°, 1960 ,  На протяжении всего дня погода в Виннице была пасмурной. Без осадков.  ," Народный прогноз погоды: 4 июля отмечается день священномученика Терентия, епископа Иконийского. В прежние времена заметили, если этот день жаркий, то декабрь будет морозным. В это время зацветает липа.",vinitsa
185,Среда,5,июля,05:06,21:15,+22°,+12°,31.9°, 1961,6.2°, 1976 ,"  Ясным небо в Виннице было недолго, потом его затянули облака, которые продержались до вечера. Без осадков.  "," Народный прогноз погоды: В этот день почитается память священномученика Евсевия, епископа Самосатского. Наши предки в этот день ожидали дождя, так как он указывал на хороший урожай хлебов. Хороший урожай обещал и месяц, который играет вечером. А утром наблюдали за туманом: если он стелется по воде - будет хорошая погода.",vinitsa
186,Четверг,6,июля,05:07,21:14,+19°,+15°,32.6°, 1988,6.8°, 1976 ,  В Виннице облачная погода продержалась весь день. Без осадков.  ," Народный прогноз погоды: 6 июля отмечается день Владимирской иконы Божией Матери. Также в этот день почитается память священномученицы Агриппины. В народе святую называли Аграфена Купальница, потому что в этот день начинались купанья. Пожалуй, самым главным событием дня Аграфены Купальницы был сбор трав, кореньев для лечебных и знахарских целей. Чтобы узнать погоду на ближайшее будущее, наши предки в этот день следили за воронами: если они под тучи взвиваются - к ненастью.",vinitsa
187,Пятница,7,июля,05:07,21:14,+21°,+9°,33.6°, 1968,6.5°, 1952 ,"  Утром небо в Виннице было ясное, а днем покрылось тучами, которые не исчезли до завершения дня. Без осадков.  "," Народный прогноз погоды: 7 июля отмечается Рождество честного славного Пророка, Предтечи и Крестителя Господня Иоанна. Это один из самых почитаемых народом праздник. С 7 июля наши предки начинали сенокос, пока трава не осеменилась. Наши предки заметили, если на Ивана сильная роса - к урожаю огурцов. В прежние времена говорили, если в этот день будет дождь, то через пять дней солнышко будет светить. Дождь на Ивана Купала считался благодатным.",vinitsa
188,Суббота,8,июля,05:08,21:13,+17°,+12°,34.3°, 1999,5.5°, 1976 ,  На протяжении всего дня погода в Виннице была пасмурной. С середины дня и до его окончания шел дождь.  ," Народный прогноз погоды: В этот день почитается память святого благоверного князя Петра и княгини Февронии, муромских чудотворцев. Святые супруги прославились благочестием и милосердием. Петр и Феврония скончались в один день и час. Они - образец христианского супружества. Наши предки заметили, с этого дня следует ожидать еще сорок жарких дней.",vinitsa
189,Воскресенье,9,июля,05:09,21:13,+24°,+13°,34.3°, 1947,6.9°, 1992 ,"  В Виннице была пасмурная погода, которая прояснилась только к вечеру. Ночью был дождь, но уже к утру он закончился. Больше осадков не наблюдалось.  "," Народный прогноз погоды: 9 июля отмечается день иконы Тихвинской Божьей Матери. Также в этот день почитается память преподобного Давида Солунского. В народе святого называют Земляничником, так как к этому времени поспевает земляника. У наших предков существовало поверье: кто хочет занять денег, тот должен положить травы земляники в карман и смело идти - отказа не будет. Чтобы узнать погоду, в прежние времена следили за травой: если утром она сухая, к ночи следует ожидать дождя.",vinitsa
190,Понедельник,10,июля,05:10,21:12,+28°,+13°,32.9°, 2002,8.7°, 1958 ,"  В Виннице ясному утру пришла на смену облачная погода, которая продержалась до позднего вечера. Без осадков.  "," Народный прогноз погоды: 10 июля отмечается день памяти преподобного Сампсона Странноприимца. В народе известно такое название этого дня - Самсон Сеногной, потому что часто 10 июля бывают дожди, что, в свою очередь, портит заготовку сена. Если дождь в этот день случается, то будет он идти до Бабьего лета. А если погода хорошая, солнечная, то продержится она еще семь недель.",vinitsa
191,Вторник,11,июля,05:11,21:11,+29°,+19°,32.3°, 1959,7.6°," 1952, 1968 ","  Начиная с самого утра и до позднего вечера, погода в Виннице оставалась пасмурной. Днем прошел дождь. Вечером осадков не наблюдалось.  "," Народный прогноз погоды: В этот день почитается память преподобных Сергия и Германа, Валаамских чудотворцев. С этого дня уже можно копать ранний картофель. В прежние времена заметили, что на кануне Петрова дня (12 июля) солнце необычайно горело, разливалось красками. В этот день наши предки слушали кукушку: если она переставала куковать - зима рано придёт.",vinitsa
192,Среда,12,июля,05:12,21:10,+27°,+19°,34.5°, 1959,8.1°, 1974 ,  С утра и до самого вечера небо в Виннице было скрыто за облаками. Вечером был дождь.  ," Народный прогноз погоды: 12 июля отмечается день памяти славных и всехвальных первоверховных святых апостолов Петра и Павла. Этот день считается макушкой лета. Наши предки заметили, если ясно на Петров день - год будет хорошим, а если дожди - 40 дней еще будет ненастье. Чаще всего этот день сухой, жаркий, светлый. По этому поводу существовала поговорка: «Петр-Павел жару прибавил». Если кукушка кукует после Петрова дня, то, значит, лето будет хорошее, долгое и снег нескоро выпадет.",vinitsa
193,Четверг,13,июля,05:13,21:10,+26°,+16°,34.2°, 1951,6.8°, 1986 ,  Весь день в Виннице было облачно. Всю вторую половину дня шел дождь c грозой.  ," Народный прогноз погоды: В этот день отмечается собор святых славных и всехвальных 12 апостолов: Петра, Андрея, Иакова Зеведеева, Иоанна, Филиппа, Варфоломея, Фомы, Матфея, Иакова Алфеева, Иуды Иаковля, Симона Зилота и Матфия. Наши предки прислушиваться к кукушке: если она продолжает куковать - лето будет хорошее и долгое.",vinitsa
194,Пятница,14,июля,05:14,21:09,+20°,+13°,32.3°, 1951,9.0°, 1947 ,"  Облака в Виннице скрывали небо все время, днем ненадолго исчезли, но вечером опять заняли свое прежнее место. Ночью пошел дождь, но ближе к утру он закончился. До завершения дня осадков больше не наблюдалось.  "," Народный прогноз погоды: 14 июля отмечается день памяти святых чудотворцев бессребренников Космы и Дамиана. В крестьян в это время начинался сенокос: «Кузьма и Демьян пришли - на покос пошли». К этому времени поспевает малина, первые овощи. Наши предки на Кузьму и Демьяна варили варенье из крыжовника. В прежние времена заметили, хорошая погода 14 июля обещает хорошую погоду 14 ноября, а если будет плохая погода в этот день, то и 14 ноября ничего хорошего не жди.",vinitsa
195,Суббота,15,июля,05:15,21:08,+21°,+10°,33.0°," 1951, 1967",8.5°, 1986 ,  Облачная погода продержалась в Виннице до самого вечера. Без осадков.  ," Народный прогноз погоды: В этот день почитается память святителя Фотия, митрополита Киевского. В прежние времена в этот день был еще праздник Берегини. Берегиня почиталась хранительницей от зла и защитницей здоровья. К этому времени поспевает рання вишня. Наши предки заметили, если к 15 июля на деревьях «проглянут» первые желтые листья - осень наступит рано и зима будет ранней. В период с 15 по 20 июля в реках и водоемах начинает цвести вода.",vinitsa
196,Воскресенье,16,июля,05:16,21:07,+23°,+10°,34.1°, 1951,8.3°, 1969 ,  В Виннице облачная погода продержалась весь день. Без осадков.  ," Народный прогноз погоды: 16 июля почитается память благоверных князей Василия и Константина Ярославских. В народе этот день называется Маков, и с прежних времен считается несчастливым. 16 июля лучше быть осторожным и не начинать никакие дела. К этому времени полностью созревает и лесная, и садовая земляника. В этот день наши предки наблюдали за комарами и мошкарой: если они вьются кругами, хорошая погода гарантирована в ближайшие семь суток.",vinitsa
197,Понедельник,17,июля,05:18,21:06,+25°,+10°,34.1°, 1951,7.1°, 1977 ,"  Утро в Виннице было безоблачным, и до конца дня небо оставалось ясным. Без осадков.  "," Народный прогноз погоды: 17 июля отмечается день памяти святого благоверного великого князя Андрея Боголюбского. В прежние времена смотрели, нет ли жёлтых листьев на деревьях, если есть, то осень рано наступит. Этот день определял погоду 11 августа: «Каков Андрей - таков и Калинник (11 августа)». Наши предки в этот день наблюдали, как «играет месяц». Если он виден при восходе, то кажется перебегающим с места на место, изменяет свой цвет и прячется в облака. Такая ""игра"" предшествует хорошему урожаю.",vinitsa
198,Вторник,18,июля,05:19,21:05,+26°,+13°,32.0°, 1959,7.5°, 1996 ,"  В Виннице ясному утру пришла на смену облачная погода, которая продержалась до позднего вечера. Без осадков.  "," Народный прогноз погоды: 18 июля почитается память преподобного Афанасия Афонского. В народе в этот день отмечали месяцев праздник. На Афанасия месяц продолжает играть, что предвещает хороший урожай. Наши предки в этот день следили за облаками: если на небе плывут желтые, словно мед, облака - к дождю. По этому поводу говорили: ""С гнилого кута (юго-запада) наволокло тучи - будет дождь"".",vinitsa
199,Среда,19,июля,05:20,21:04,+27°,+14°,32.9°, 1966,7.8°, 1979 ,"  В Виннице была ясная погода, во второй половине дня небо затянулось облаками, но к вечеру снова очистилось. Без осадков.  "," Народный прогноз погоды: В этот день почитается память мученика Ермия. С прежних времен дошла традиция на Ермия варить варенье из черной смородины. Также в этот день почитается память преподобной Макрины (Макриды). В народе говорили, что осень по Макриде надо смотреть, если 19 июля дождь, то и осень будет дождливой: ""Макрида мокра - и осень мокра"".",vinitsa
200,Четверг,20,июля,05:21,21:03,+30°,+18°,32.6°, 1987,7.2°, 1967 ,  Ясной погодой нас этот день не порадовал - в Виннице тучи закрыли небо уже с самого утра и никуда не делись до позднего вечера. Без осадков.  ," Народный прогноз погоды: 20 июля отмечается день памяти преподобной Евдокии, княгини Московской. В народе этот день назывался Авдотья Сеногнойка, поскольку начиналось время затяжных дождей, что, в свою очередь, портило сено. Наши предки наставляли: «Сгребешь сено в кучи, так и не страшись тучи». Наши предки заметили, какова Авдотья Сеногнойка, таков будет и ноябрь.",vinitsa
201,Пятница,21,июля,05:22,21:02,+32°,+18°,32.3°, 1960,8.3°, 1967 ,"  Утро в Виннице было безоблачным, и до конца дня небо оставалось ясным. Без осадков.  "," Народный прогноз погоды: 21 июля почитается память святого великомученика Прокопия. В народе святого Прокопия называли Жатвенником, поскольку в это время начинали вязать снопы. Также в этот день отмечается праздник Казанской иконы Божьей Матери. В народе говорили: «Кто на Казанской женится, счастлив будет», поэтому в это время справлялось много свадеб. По этому дню судили о предстоящей зиме: «Что Казанская покажет, то и зима скажет». С 21 июля начинается самая сильная жара.",vinitsa
202,Суббота,22,июля,05:24,21:01,+28°,+19°,31.7°, 2001,7.9°, 1996 ,  Ясной погодой нас этот день не порадовал - в Виннице тучи закрыли небо уже с самого утра и никуда не делись до позднего вечера. Без осадков.  ," Народный прогноз погоды: В этот день почитается память священномучеников Панкратия и Кирилла. На Панкратия и Кирилла пробуют первые огурцы с грядки. В народе этот день назывался черничным, поскольку с 22 июля начинался сбор черники. По народному поверью, «черника уводит от живота лихо», она «врачует язву желудка, чистит кровь, восстанавливает работу печени». Наши предки заметили, если этот день жаркий, то в декабре следует ожидать сильных холодов.",vinitsa
203,Воскресенье,23,июля,05:25,20:59,+27°,+15°,32.0°, 1967,8.3°, 1951 ,"  Погода была ясной, только к вечеру в Виннице на небе появились облака. Без осадков.  "," Народный прогноз погоды: 23 июля отмечается день преподобного Антония Печерского. В старину заметили, если в этот день случится глухой гром - к тихому дождю, а если гром гулкий, можно ожидать ливня. С прежних времен до нас дошло ценное замечание для рыбаков: если гром в постный день (среда и пятница) - у рыбаков будет хороший улов рыбы.",vinitsa
204,Понедельник,24,июля,05:26,20:58,+28°,+17°,33.3°, 1967,6.9°, 1951 ,"  Несмотря на то, что в Виннице на протяжении дня погода была пасмурной, вечером все же произошло прояснение. Ночью прошел дождь, но уже к утру он закончился. Вся остальная часть дня прошла без осадков.  "," Народный прогноз погоды: 24 июля отмечается день памяти святой равноапостольной Ольги. Также в этот день почитается память великомученицы Евфимии Всехвальной. В народе этот день называли Ефимьи-стожарницы, поскольку стоит очень жаркая погода. Часто этот день бывает грозовым. В это время начинают выпадать росы. Издревле конец июля - росистая пора. Эти росы вредные для помидоров. Наши предки заметили, если в этот день солнечно, то урожай зерновых культур будет хорошим.",vinitsa
205,Вторник,25,июля,05:27,20:57,+31°,+19°,31.1°, 1959,7.1°, 1990 ,"  В Виннице ясному утру пришла на смену облачная погода, которая продержалась до позднего вечера. Без осадков.  "," Народный прогноз погоды: В этот день почитается память священномучеников Прокла и Илария. В народе этот день называли Прокл Великие Росы. Прокловы росы считаются целебными. В прежние времена их собирали для лечения глазных болезней. В старину верили, что роса в этот день наделяет красотой, спокойствием. Наши предки заметили, если на Прокла ночью нет росы, а в низинах нет тумана - к ненастью. А если ночная роса не просыхает - быть грозе. В это время зацветают гладиолусы.",vinitsa
206,Среда,26,июля,05:29,20:56,+25°,+17°,31.5°, 1963,8.5°, 1945 ,"  В Виннице на протяжении всего дня стояла облачная погода. Ночью пошел дождь c грозой, но ближе к утру он закончился. До завершения дня осадков больше не наблюдалось.  "," Народный прогноз погоды: 26 июля отмечается собор Архангела Гавриила. По народному календарю этот день считается серединой лета. Если 26 июля на дворе сухо, то осень будет долгая, тёплая и сухая. Наши предки в этот день наблюдали за ласточками: если они низко летают, осень будет долгая. С этого времени кое-где грачи начинают собираться в первые осенние стаи.",vinitsa
207,Четверг,27,июля,05:30,20:54,+22°,+16°,32.4°, 1967,7.2°, 1974 ,"  В Виннице солнце в этот день редко показывалось из-за облаков. Вечером дождь c грозой, который шел почти весь день, прекратился.  "," Народный прогноз погоды: 27 июля почитается память преподобного Стефана Махрищского, чудотворца. С этого дня начинается спад лета, который продлится до 26 августа. В это время листья на деревьях начинают приобретать осеннюю окраску. В прежние времена заметили, если день 27 июля жаркий, сухой, то зима будет морозной и малоснежной.",vinitsa
208,Пятница,28,июля,05:31,20:53,+21°,+16°,33.3°, 1945,8.0°, 1979 ,"  Весь день в Виннице было облачно. Утром шел дождь c грозой, который во второй половине дня сменился дождем. Вечером был дождь c грозой.  "," Народный прогноз погоды: В этот день почитается память мучеников Кирика и Иулитты. В народе этот день называли Кирики-мокродырики, потому что часто в этот день льет дождь. Женщины в прежние времена праздновали день ""матушки Улиты"", почитая ее своей заступницей. Также в этот день почитается память святого равноапостольного великого князя Владимира Киевского. В народе говорили: ""На Владимира Красное Солнышко солнце красное светит"". Поэтому, будет дождь или солнце, угадать трудно.",vinitsa
209,Суббота,29,июля,05:33,20:52,+23°,+17°,33.0°, 2005,8.7°, 1984 ,   ," Народный прогноз погоды: 29 июля отмечается день священномученика Афиногена, епископа Пидахвийского. С этого дня холодают ночи, зной идёт на убыль. В прежние времена приметили, если вереск зацвел, значит июль уже уступает место августу. Также народ приметил, что на Афиногена пташки задумываются (замолкают).",vinitsa
210,Воскресенье,30,июля,05:34,20:50,+25°,+14°,34.4°, 2005,8.4°," 1962, 1974 ",  В Виннице на небе до позднего вечера не было ни облачка. Без осадков.  ," Народный прогноз погоды: 30 июля отмечается день памяти великомученицы Марины (Маргариты). В это время можно наблюдать зори с пазорями (голубыми вспышками зарниц). Как правило, июль уходит с грозами. Не случайно в эти дни наблюдали за погодой: по народной примете, осень будет такой, как два последних дня июля.",vinitsa
211,Понедельник,31,июля,05:35,20:49,+30°,+16°,34.0°, 2005,8.9°, 1987 ,"  Весь день небо в Виннице было ясным, и тучи не омрачили его своим присутствием. Без осадков.  "," Народный прогноз погоды: В этот день почитается память Иоанна Многострадального. В прежние времена в это время топили бани, парили веники из травы и цветов, чтобы смыть с себя страдную усталость. В народе говорили: ""Хотя в июле и душно, и жарковато, но расставаться с ним жалковато"". По народным приметам, если июль был жаркий, зима будет морозной.",vinitsa
212,Вторник,1,августа,05:37,20:47,+32°,+20°,33.2°, 2005,7.4°, 1945 ,"  С утра небо в Виннице было ясным, таким оно и оставалось до завершения дня. Без осадков.  "," Народный прогноз погоды: 1 августа отмечается день памяти преподобной Макрины (Макриды). Макрида считается указательницей осени. Если на Макриду мокро - вся осень мокрая. В народе заметили, если на Макриду сухо, не будет дождей на шесть недель, мокро - дождь на тот срок. На переменную погоду осени указывал сильный ветер и переменная облачность в этот день. В это время начинается ранний листопад, замолкают птицы, пропадают оводы.",vinitsa
213,Среда,2,августа,05:38,20:46,+33°,+22°,32.5°, 1979,6.8°, 1968 ,  В Виннице на небе до позднего вечера не было ни облачка. Без осадков.  ," Народный прогноз погоды: 2 августа почитается память святого пророка Илии. В народе считается, что с Ильина дня идет поворот на осень, хотя жаркое лето может простоять еще долго. В это время устанавливается умеренное тепло. Световой день идет на убыль, а ночи на прибавление. Если в этот день бывает глухой гром - к тихому дождю, гром гулкий - к ливню, гром беспрерывный - будет град; гром гремит долго и не резко - к ненастью, если же отрывисто и непродолжительно - будет ясно.",vinitsa
214,Четверг,3,августа,05:40,20:44,+32°,+22°,33.5°, 1979,8.2°, 1946 ,"  Весь день небо в Виннице было ясным, но вечером погода сменилась на облачную. Без осадков.  "," Народный прогноз погоды: В этот день почитается память преподобного Симеона и пророка Иезекииля. В народе Симеона называли Летопроводцем, поскольку он лето провожает. По поверью, лето должно закончиться после полудня. Наши предки заметили, каково третье число августа, таков и октябрь. А если этот день выдастся ветренным, то зима будет достаточно холодной.",vinitsa
215,Пятница,4,августа,05:41,20:42,+33°,+22°,33.3°, 1998,5.8°, 1947 ,"  Облака, которые покрывали в Виннице небо утром, после полудня исчезли и до конца дня уже не появлялись. Утром пошел дождь, который закончился еще до середины дня. Больше осадков не было.  "," Народный прогноз погоды: 4 августа отмечается день святой мироносицы равноапостольной Марии Магдалины. В народе этот день имел название Поцелуйница. С прежних времен в этот день остерегаются делать полевые работы: градом побьет, грозой убьет, потому что этот день считается и часто бывает громовым. Наши предки заметили, если в этот день гром гремит беспрерывно, то будет град.",vinitsa
216,Суббота,5,августа,05:42,20:41,+32°,+23°,31.9°, 1967,9.0°, 1946 ,"  Днем и вечером небо в Виннице оставалось ясным, и ничто не напомнило об утренних облаках. Без осадков.  "," Народный прогноз погоды: В этот день почитается память Почаевской иконы Божией Матери и мученика Трофима. В народе Трофима называют Бессонником, поскольку идет пора усиленных работ, страды: «Хорошему хозяину день мал». На полях в это время заканчивалась уборка. Наши предки заметили, что августовские росы - к отменной погоде.",vinitsa
217,Воскресенье,6,августа,05:44,20:39,+25°,+21°,33.0°, 1963,7.5°, 1949 ,"  Весь день в Виннице было облачно. С утра шел дождь c грозой, который закончился только ближе к вечеру.  "," Народный прогноз погоды: 6 августа почитается память священномучеников благоверных князей Бориса и Глеба. В народе день Бориса и Глеба называли паликопна (гроза жжет копны), поэтому в поле старались не выезжать, за полевые работы не браться. Погоду узнать нашим предкам помогали цветы: если цветки вьюна плотно закрылись, скоро будет дождь.",vinitsa
218,Понедельник,7,августа,05:45,20:38,+24°,+16°,33.4°, 1963,7.7°, 1987 ,"  В Виннице на протяжении всего дня стояла облачная погода. Ночной дождь c грозой к утру закончился. Первая половина дня прошла без осадков, а вечером начался дождь.  "," Народный прогноз погоды: 7 августа отмечается Успение (кончина) правоверной Анны, матери Пресвятой Богородицы. В прежние времена заметили, какова погода на Анну до обеда, такова зима до декабря; какова погода после обеда, такова зима после декабря. Наблюдали в этот день за аистами: если за неделю перед Спасом (14 августа) аисты начнут готовиться к отлету, то зима станет рано и будет морозная, а весна теплая.",vinitsa
219,Вторник,8,августа,05:47,20:36,+21°,+12°,34.9°, 1963,8.5°, 1974 ,"  Облачная погода продержалась в Виннице до самого вечера. Ночью был мелкий дождь, но уже к утру он закончился. Больше осадков не наблюдалось.  "," Народный прогноз погоды: 8 августа отмечается день священномученика Ермолая, Ермиппа и Ермократа, иереев Никомедийских. У наших предков это было время сбора трав в лекарственных целях. В прежние времена заметили, золотистый цвет зари и фиолетовая окраска горизонта - к хорошей погоде.",vinitsa
220,Среда,9,августа,05:48,20:34,+25°,+12°,33.6°, 1994,7.7°, 1953 ,"  Облака в Виннице уже с утра заняли свое место под солнцем, и пасмурная погода держалась до самого вечера. Без осадков.  "," Народный прогноз погоды: В этот день почитается память великомученика и целителя Пантелеймона. В этот день боятся грозы: «Кто на Палия (Пантелеймона) работает, у того гроза спалит хлеб». В это время начинается ранний листопад у березы; ходят за лечебными травами и кореньями. Наши предки заметили, если птицы перестают петь, вскоре будет непогода.",vinitsa
221,Четверг,10,августа,05:49,20:32,+29°,+16°,34.0°, 1951,7.8°, 1969 ,"  Утро в Виннице было безоблачным, и до конца дня небо оставалось ясным. Без осадков.  "," Народный прогноз погоды: 10 августа почитается память Прохора, Никанора, Тимона и Пармена диаконов. В это время выкапывают луковицы тюльпанов. В старину заметили, что сильное мерцание звезд на рассвете предвещает через два-три дня дождь.",vinitsa
